timestamp,cpu,memory,disk_read,disk_write,event
1764965432.3130891,56.9,82.2,1408832253952,717236551680,
1764965433.314269,35.1,80.2,1408832253952,717237018624,
1764965434.3152208,37.3,74.3,1408832262144,717237018624,
1764965435.3161743,64.0,72.4,1408832499712,717237018624,
1764965436.3172762,44.2,72.1,1408832540672,717237018624,
1764965437.3181844,35.3,73.7,1408832540672,717237018624,
1764965438.3193243,47.8,75.9,1408832540672,717237682176,
1764965439.3206818,64.1,75.7,1408832540672,717237682176,
1764965440.3219104,36.2,77.2,1408832540672,717237682176,
1764965441.3228655,36.1,78.5,1408834277376,717237682176,
1764965442.3241642,61.4,80.4,1408834301952,717263167488,
1764965443.324937,43.0,80.8,1408834301952,717263740928,
1764965444.3261828,36.0,82.5,1408835997696,717263740928,
1764965445.3270824,50.3,81.8,1408837693440,717263740928,
1764965446.328004,59.5,85.4,1408839364608,717263740928,
1764965447.3291268,35.6,82.8,1408842657792,717263740928,
1764965448.3303328,35.3,83.5,1408842657792,717264207872,
1764965449.3313985,60.2,80.3,1408842657792,717264207872,
1764965450.3322985,44.0,70.2,1408842657792,717264207872,
1764965451.333732,34.7,72.0,1408842657792,717264207872,
1764965452.3359544,46.7,74.7,1408842657792,717264207872,
1764965453.3369708,61.0,76.1,1408842674176,717264855040,
1764965454.3381128,36.4,75.1,1408842674176,717264855040,
1764965455.339603,35.9,76.6,1408842674176,717264855040,
1764965456.341777,59.4,79.3,1408844279808,717264855040,
1764965457.342886,46.0,79.4,1408844279808,717264855040,
1764965458.344294,37.7,80.3,1408844279808,717264855040,
1764965459.3459935,45.9,80.2,1408845893632,717265141760,
1764965460.3470263,62.5,82.4,1408845910016,717265141760,
1764965461.3481896,37.5,84.9,1408847499264,717265141760,
1764965462.3489714,35.4,83.3,1408852160512,717265141760,
1764965463.3502395,55.9,85.1,1408852447232,717265141760,
1764965464.3514793,48.2,80.2,1408852570112,717265559552,
1764965465.352612,35.7,70.4,1408852619264,717265559552,
1764965466.353718,42.0,72.3,1408852619264,717265559552,
1764965467.354864,65.9,75.2,1408852643840,717285564416,
1764965468.3559291,38.0,74.3,1408852652032,717306298368,
1764965469.3571494,35.8,76.2,1408854151168,717307174912,
1764965470.3580415,55.0,78.8,1408854151168,717307174912,
1764965471.3592544,51.8,79.1,1408854151168,717307199488,
1764965472.3599613,35.0,80.0,1408854151168,717307199488,
1764965473.360975,39.5,77.7,1408854511616,717307199488,
1764965474.3619647,67.4,80.5,1408855977984,717307592704,
1764965475.3630903,40.8,80.6,1408855977984,717307592704,
1764965476.3642318,35.6,82.6,1408857427968,717307600896,
1764965477.3653774,54.6,82.5,1408862818304,717307600896,
1764965478.366591,53.7,83.5,1408864235520,717307600896,
1764965479.3676674,36.0,80.9,1408864235520,717308059648,
1764965480.368337,38.3,77.3,1408864235520,717308059648,
1764965481.3693135,60.9,73.1,1408864235520,717308059648,
1764965482.3704631,39.6,73.5,1408864243712,717308059648,
1764965483.3717008,36.3,74.8,1408864333824,717308059648,
1764965484.3728962,54.1,77.0,1408864333824,717308829696,
1764965485.3736892,62.1,77.9,1408864333824,717308829696,
1764965486.3748379,35.0,78.3,1408865726464,717308829696,
1764965487.375968,34.2,79.4,1408865726464,717308829696,
1764965488.3772476,63.2,81.3,1408870789120,717331914752,
1764965489.3783882,49.9,78.6,1408888532992,717332611072,
1764965490.3796756,36.0,81.1,1408891047936,717332611072,
1764965491.3811927,42.3,83.9,1408894832640,717332611072,
1764965492.3823104,57.0,85.2,1408896208896,717332611072,
1764965493.3836405,34.7,83.9,1408899239936,717332611072,
1764965494.384967,36.6,82.3,1408899444736,717333159936,
1764965495.3859682,61.3,80.3,1408899477504,717333159936,
1764965496.3872106,45.2,72.4,1408899477504,717333159936,
1764965497.3880675,36.0,73.6,1408899485696,717333159936,
1764965498.3887053,46.2,76.1,1408899485696,717333159936,
1764965499.3897805,63.7,78.1,1408899485696,717333979136,
1764965500.3907783,36.7,78.0,1408900845568,717333979136,
1764965501.39157,35.5,79.1,1408900845568,717333979136,
1764965502.3925765,62.8,81.0,1408900845568,717333979136,
1764965503.3940868,48.3,78.0,1408900870144,717333979136,
1764965504.395185,37.9,78.9,1408901607424,717334544384,
1764965505.3961515,44.5,83.4,1408901959680,717334544384,
1764965506.3970838,61.5,85.3,1408905949184,717334544384,
1764965507.3981905,36.6,84.8,1408905949184,717334544384,
1764965508.3993626,36.2,84.8,1408907366400,717364912128,
1764965509.401084,61.2,78.3,1408911421440,717365813248,
1764965510.4022067,49.2,78.0,1408911429632,717365813248,
1764965511.4034345,35.1,75.9,1408911429632,717365813248,
1764965512.4043918,41.7,74.5,1408911429632,717365813248,
1764965513.4054098,62.5,76.7,1408911429632,717365813248,
1764965514.406558,37.4,77.1,1408911429632,717366616064,
1764965515.4075587,38.3,78.5,1408912723968,717366616064,
1764965516.4086416,61.4,80.5,1408912896000,717366616064,
1764965517.4097068,47.0,80.2,1408912896000,717366616064,
1764965518.4110568,39.0,77.6,1408912896000,717366616064,
1764965519.4121583,44.2,79.1,1408912896000,717367091200,
1764965520.413043,62.9,82.4,1408914190336,717367091200,
1764965521.4142246,40.3,83.6,1408918573056,717367091200,
1764965522.4153361,35.4,85.1,1408918761472,717367091200,
1764965523.4163573,49.9,86.3,1408918761472,717367091200,
1764965524.4176023,52.0,77.2,1408919990272,717367721984,
1764965525.4187527,36.5,78.3,1408921260032,717367721984,
1764965526.419571,41.8,76.8,1408921260032,717367721984,
1764965527.4202948,64.5,78.9,1408921260032,717367721984,
1764965528.421258,38.0,74.5,1408923209728,717368360960,
1764965529.4224117,36.6,76.9,1408934064128,717394460672,
1764965530.424018,59.1,79.4,1408957427712,717394812928,
1764965531.4251056,47.6,79.3,1408957427712,717395935232,
1764965532.4262092,35.4,77.6,1408957427712,717395935232,
1764965533.4275382,42.6,78.9,1408957485056,717395935232,
1764965534.4283457,62.5,80.5,1408957591552,717395935232,
1764965535.4293315,38.3,80.4,1408958812160,717395968000,
1764965536.430648,35.2,82.6,1408961245184,717395968000,
1764965537.431832,53.6,82.4,1408961245184,717396467712,
1764965538.4332716,45.2,82.3,1408961245184,717396467712,
1764965539.4346468,36.2,77.9,1408963678208,717396467712,
1764965540.4356065,47.2,80.2,1408963678208,717396484096,
1764965541.4368923,60.1,81.2,1408967061504,717397540864,
1764965542.4382815,35.5,75.3,1408967413760,717398228992,
1764965543.439294,35.4,76.0,1408970944512,717398228992,
1764965544.4402938,62.9,78.8,1409018179584,717398228992,
1764965545.441409,46.5,78.7,1409052487680,717398228992,
1764965546.4427195,35.8,79.3,1409052487680,717398237184,
1764965547.443843,45.0,81.7,1409052487680,717399130112,
1764965548.4450107,57.2,82.6,1409052487680,717399130112,
1764965549.4461558,35.8,83.7,1409053700096,717399130112,
1764965550.4467077,37.1,86.5,1409056182272,717399146496,
1764965551.4478714,55.3,85.1,1409056182272,717399146496,
1764965552.4489658,42.7,79.2,1409059450880,717399588864,
1764965553.450463,35.1,80.4,1409059467264,717399588864,
1764965554.4512908,51.1,82.3,1409059508224,717429497856,
1764965555.4524162,57.0,76.3,1409059516416,717429497856,
1764965556.4536068,35.2,77.9,1409059516416,717429497856,
1764965557.454335,38.0,79.3,1409059557376,717430571008,
1764965558.455157,61.4,81.1,1409059557376,717430571008,
1764965559.4562755,44.4,80.7,1409061171200,717430571008,
1764965560.4569793,36.3,83.0,1409062522880,717430571008,
1764965561.4579759,48.2,85.2,1409062596608,717430571008,
1764965562.4590807,56.0,85.5,1409063800832,717430939648,
1764965563.4603562,36.5,84.0,1409065021440,717430939648,
1764965564.4612482,37.6,82.6,1409066233856,717430939648,
1764965565.462213,60.1,82.3,1409067454464,717430939648,
1764965566.4633217,40.7,78.7,1409067495424,717430939648,
1764965567.464265,35.7,76.8,1409067675648,717431799808,
1764965568.465257,51.2,78.6,1409067675648,717431799808,
1764965569.466563,59.9,78.6,1409067675648,717431799808,
1764965570.467976,35.7,79.6,1409067675648,717431799808,
1764965571.4688718,35.3,81.5,1409067675648,717431799808,
1764965572.469666,59.3,83.8,1409067683840,717432184832,
1764965573.470679,40.9,84.0,1409068879872,717432184832,
1764965574.4713252,36.6,85.1,1409068879872,717432184832,
1764965575.4723024,49.8,86.7,1409071378432,717455482880,
1764965576.4734187,49.8,85.3,1409072680960,717459365888,
1764965577.4745107,33.6,77.8,1409073901568,717460250624,
1764965578.475383,39.5,75.8,1409073917952,717460250624,
1764965579.4762483,65.9,78.1,1409073917952,717460250624,
1764965580.4769094,40.9,77.5,1409073917952,717460250624,
1764965581.4782517,36.0,78.4,1409073967104,717460250624,
1764965582.4794161,52.7,80.2,1409073967104,717461053440,
1764965583.4806664,61.7,80.4,1409073967104,717461053440,
1764965584.4817853,36.6,81.2,1409074040832,717461053440,
1764965585.482762,37.5,82.8,1409074098176,717461053440,
1764965586.4835043,61.6,85.6,1409075253248,717461053440,
1764965587.484566,42.1,86.8,1409076408320,717461331968,
1764965588.4855509,37.4,87.7,1409078718464,717467009024,
1764965589.4866092,50.4,83.6,1409079865344,717467009024,
1764965590.4878237,56.6,76.9,1409079889920,717490110464,
1764965591.4889717,34.4,74.9,1409079898112,717490110464,
1764965592.490033,37.4,76.9,1409079898112,717491224576,
1764965593.4909914,64.3,78.6,1409079914496,717491224576,
1764965594.4921124,43.7,77.9,1409079955456,717491224576,
1764965595.493243,36.0,78.9,1409079955456,717491224576,
1764965596.4946184,50.9,80.9,1409079980032,717491224576,
1764965597.4960136,57.9,81.1,1409079980032,717491224576,
1764965598.4969811,35.1,83.2,1409081118720,717491560448,
1764965599.4978292,37.6,85.0,1409082265600,717491560448,
1764965600.4986813,61.0,86.3,1409083281408,717491560448,
1764965601.4996433,40.6,84.2,1409086697472,717491560448,
1764965602.5007408,35.8,84.2,1409086722048,717491560448,
1764965603.5036404,49.2,75.4,1409086828544,717492166656,
1764965604.5048068,56.6,75.2,1409086828544,717492166656,
1764965605.5057821,36.2,76.9,1409086844928,717492166656,
1764965606.5068753,40.4,78.2,1409088966656,717508624384,
1764965607.5078492,66.1,80.4,1409088974848,717508624384,
1764965608.508935,41.0,80.7,1409090138112,717508624384,
1764965609.5101347,36.2,82.0,1409090146304,717508624384,
1764965610.511749,52.2,82.5,1409090260992,717508624384,
1764965611.5130665,55.8,82.5,1409091670016,717509197824,
1764965612.5139716,35.5,84.0,1409092800512,717509197824,
1764965613.515154,38.0,82.6,1409094537216,717509566464,
1764965614.5165637,60.5,84.8,1409095643136,717509566464,
1764965615.517875,40.2,81.8,1409096085504,717509574656,
1764965616.5189857,35.0,75.4,1409096085504,717509574656,
1764965617.5204253,52.8,78.1,1409096110080,717509574656,
1764965618.5214953,57.7,78.7,1409097707520,717510295552,
1764965619.5226343,36.6,79.4,1409097707520,717510295552,
1764965620.5234585,37.3,81.2,1409098821632,717510295552,
1764965621.5245857,60.7,83.3,1409099059200,717510295552,
1764965622.5256994,44.5,82.9,1409099362304,717510295552,
1764965623.5271544,36.1,81.8,1409101844480,717510754304,
1764965624.5278254,47.6,83.2,1409102950400,717510754304,
1764965625.5290074,55.3,83.9,1409102950400,717510754304,
1764965626.530401,35.3,83.6,1409106227200,717530456064,
1764965627.5311546,37.2,81.8,1409106227200,717530456064,
1764965628.532101,61.0,76.2,1409106243584,717531357184,
1764965629.533243,40.2,76.4,1409106317312,717531357184,
1764965630.53426,35.9,78.0,1409106317312,717531357184,
1764965631.5371578,52.7,80.2,1409106317312,717531357184,
1764965632.538267,55.2,81.3,1409107423232,717531357184,
1764965633.5394583,35.3,82.9,1409107423232,717532020736,
1764965634.5402913,39.2,84.1,1409107423232,717532020736,
1764965635.541572,63.0,82.6,1409116590080,717532020736,
1764965636.5427399,42.2,82.9,1409119121408,717532020736,
1764965637.544204,35.7,85.0,1409120530432,717532020736,
1764965638.5450137,51.7,84.3,1409121669120,717535059968,
1764965639.5460334,58.6,83.6,1409122725888,717540360192,
1764965640.5470135,36.2,77.8,1409122725888,717540360192,
1764965641.5480072,38.2,75.8,1409123225600,717540360192,
1764965642.5486648,63.8,78.5,1409123225600,717540360192,
1764965643.5506384,42.2,77.9,1409123233792,717541130240,
1764965644.5516531,36.2,80.0,1409124282368,717541130240,
1764965645.5525773,48.8,82.4,1409124282368,717541130240,
1764965646.5531583,55.4,82.6,1409124282368,717541130240,
1764965647.554624,35.6,80.1,1409124282368,717566181376,
1764965648.555424,36.7,81.9,1409125576704,717567164416,
1764965649.5563867,61.1,84.2,1409125576704,717567164416,
1764965650.557724,44.7,80.7,1409126600704,717567164416,
1764965651.5588458,35.4,83.8,1409128910848,717567164416,
1764965652.5598578,48.7,85.7,1409128910848,717567164416,
1764965653.5610034,48.7,75.7,1409128910848,717567713280,
1764965654.5619862,35.8,76.8,1409128910848,717567713280,
1764965655.5629857,40.6,79.8,1409129926656,717567713280,
1764965656.5639684,67.3,81.1,1409129934848,717567713280,
1764965657.565187,38.5,81.1,1409129934848,717567713280,
1764965658.5664735,35.4,79.1,1409129934848,717568385024,
1764965659.5677536,56.1,80.9,1409129967616,717568385024,
1764965660.5686529,54.4,81.8,1409131016192,717568385024,
1764965661.5698507,36.1,82.4,1409131016192,717568385024,
1764965662.5709229,39.6,82.1,1409132032000,717568385024,
1764965663.5721397,59.2,84.6,1409133154304,717569024000,
1764965664.5727737,39.8,82.2,1409134161920,717569024000,
1764965665.5740094,36.6,80.1,1409134678016,717569024000,
1764965666.5780172,56.4,78.6,1409134743552,717569024000,
1764965667.579148,52.7,79.5,1409134743552,717591658496,
1764965668.5803528,35.1,80.3,1409135759360,717592657920,
1764965669.581137,39.0,81.6,1409135759360,717592657920,
1764965670.58206,62.8,80.6,1409135800320,717592657920,
1764965671.5833664,41.1,80.5,1409135800320,717592657920,
1764965672.5847664,35.9,81.9,1409135800320,717592657920,
1764965673.5856986,49.0,84.7,1409136791552,717593157632,
1764965674.5870569,48.1,86.0,1409136799744,717593157632,
1764965675.5881891,38.8,86.0,1409139716096,717605789696,
1764965676.58932,42.7,83.4,1409139716096,717605789696,
1764965677.5905204,63.9,82.1,1409139716096,717605789696,
1764965678.591553,39.4,78.8,1409140011008,717606461440,
1764965679.5925806,35.8,80.7,1409140969472,717606461440,
1764965680.5936737,52.5,83.0,1409140977664,717606461440,
1764965681.5947552,54.6,82.7,1409140977664,717606486016,
1764965682.595849,36.8,80.6,1409141002240,717606486016,
1764965683.5968583,38.4,82.6,1409141002240,717607067648,
1764965684.5976045,61.5,85.4,1409141010432,717607067648,
1764965685.598631,41.3,86.0,1409141993472,717607075840,
1764965686.600018,35.6,86.7,1409142951936,717607075840,
1764965687.6009598,51.1,84.0,1409144467456,717627613184,
1764965688.6021135,52.5,84.0,1409145425920,717628514304,
1764965689.6035202,35.9,81.9,1409145425920,717628514304,
1764965690.6049025,40.0,79.2,1409145425920,717628514304,
1764965691.6055756,69.0,81.9,1409146376192,717628514304,
1764965692.6066065,40.5,81.8,1409146376192,717628514304,
1764965693.6079378,35.5,82.7,1409146384384,717629210624,
1764965694.6112251,52.3,81.6,1409146392576,717629210624,
1764965695.6122358,58.3,81.9,1409146400768,717629210624,
1764965696.6131408,35.8,83.8,1409146408960,717629210624,
1764965697.6141016,36.9,86.3,1409148293120,717629210624,
1764965698.6149497,56.9,88.2,1409148293120,717629210624,
1764965699.6160553,45.7,79.0,1409149423616,717633265664,
1764965700.6177204,39.1,80.4,1409150382080,717633265664,
1764965701.6188948,48.9,75.2,1409150382080,717635575808,
1764965702.619881,61.7,75.8,1409150390272,717635575808,
1764965703.6210341,34.8,77.8,1409151324160,717635575808,
1764965704.6219382,36.8,79.2,1409151438848,717636444160,
1764965705.6229322,61.6,81.8,1409151447040,717636444160,
1764965706.6240597,43.8,78.2,1409151447040,717636444160,
1764965707.6252494,35.3,79.7,1409151447040,717636444160,
1764965708.6263974,47.1,81.9,1409152380928,717656358912,
1764965709.6273134,58.6,81.9,1409152380928,717657341952,
1764965710.6281939,36.3,80.6,1409153306624,717657341952,
1764965711.6291108,38.4,83.4,1409156468736,717657341952,
1764965712.6303954,60.4,79.2,1409157394432,717658013696,
1764965713.6315796,43.6,76.3,1409157451776,717658013696,
1764965714.6327107,36.9,77.0,1409157533696,717658013696,
1764965715.6337595,51.8,80.0,1409158918144,717658013696,
1764965716.6352417,60.3,80.1,1409159114752,717659070464,
1764965717.636357,35.9,77.6,1409159122944,717659070464,
1764965718.637468,37.3,78.3,1409159147520,717659070464,
1764965719.6383324,63.4,80.7,1409159155712,717659070464,
1764965720.6396224,44.8,80.8,1409160073216,717659070464,
1764965721.6408358,35.6,82.2,1409160081408,717659725824,
1764965722.6417305,45.0,83.3,1409161900032,717659725824,
1764965723.6428359,50.5,83.8,1409161998336,717659725824,
1764965724.6438174,35.5,78.2,1409162899456,717659725824,
1764965725.6446264,38.4,79.5,1409162899456,717659725824,
1764965726.6454074,64.9,79.7,1409163792384,717660504064,
1764965727.6465828,42.6,78.6,1409163792384,717660504064,
1764965728.6478295,35.9,76.8,1409163800576,717684064256,
1764965729.6488307,52.3,78.6,1409163800576,717684064256,
1764965730.650119,59.1,78.9,1409163800576,717684064256,
1764965731.6512842,35.9,80.1,1409163800576,717685145600,
1764965732.6521661,36.7,81.3,1409164693504,717685145600,
1764965733.6529787,60.3,83.9,1409164693504,717685145600,
1764965734.6543365,41.1,84.1,1409165578240,717685145600,
1764965735.6555176,37.7,82.3,1409166807040,717685145600,
1764965736.6574032,48.7,81.5,1409167724544,717685817344,
1764965737.6584225,52.6,80.0,1409168601088,717685817344,
1764965738.6597824,35.5,78.6,1409168863232,717685817344,
1764965739.6606839,38.0,75.6,1409168863232,717685817344,
1764965740.661656,65.4,77.9,1409168871424,717685817344,
1764965741.6627736,42.0,77.9,1409168871424,717686718464,
1764965742.6639862,36.1,78.9,1409168896000,717686718464,
1764965743.6649745,51.3,80.5,1409168896000,717686718464,
1764965744.666102,55.8,80.6,1409168969728,717686718464,
1764965745.66725,35.8,82.4,1409169838080,717686718464,
1764965746.6681771,38.2,84.3,1409265504256,717687095296,
1764965747.6693358,60.1,83.9,1409278685184,717714243584,
1764965748.6702974,46.2,83.0,1409279553536,717714243584,
1764965749.6713889,35.5,80.0,1409280446464,717733535744,
1764965750.6725159,45.4,79.1,1409280446464,717733535744,
1764965751.6735835,63.4,81.0,1409280446464,717734772736,
1764965752.6746626,35.9,80.6,1409280454656,717734772736,
1764965753.6758304,38.5,81.5,1409280454656,717734772736,
1764965754.6766982,60.5,84.3,1409280454656,717734772736,
1764965755.6778915,45.1,84.6,1409281339392,717734780928,
1764965756.679119,35.0,82.3,1409282199552,717735305216,
1764965757.6798308,44.4,85.4,1409283051520,717735305216,
1764965758.680594,59.9,83.3,1409283911680,717735305216,
1764965759.681701,36.4,80.9,1409283911680,717735305216,
1764965760.6826205,36.7,78.2,1409283911680,717735305216,
1764965761.683606,63.4,80.8,1409283919872,717735305216,
1764965762.6847532,43.2,80.5,1409283944448,717736181760,
1764965763.6856265,37.0,82.1,1409304342528,717736181760,
1764965764.6865406,48.2,85.0,1409324126208,717736181760,
1764965765.6879182,50.6,83.6,1409324969984,717744578560,
1764965766.6890118,34.7,81.4,1409324978176,717744578560,
1764965767.6903152,36.3,81.0,1409326641152,717745045504,
1764965768.6910439,61.0,78.1,1409326641152,717745045504,
1764965769.6921494,37.2,76.3,1409326641152,717763985408,
1764965770.6933362,36.4,78.8,1409328050176,717763985408,
1764965771.694577,56.7,80.7,1409328156672,717763985408,
1764965772.6957238,46.7,80.8,1409328164864,717765091328,
1764965773.696816,35.6,82.7,1409328992256,717765091328,
1764965774.6978943,41.4,85.1,1409329819648,717765091328,
1764965775.6985338,62.9,81.0,1409330597888,717766762496,
1764965776.6996598,34.6,80.8,1409332654080,717766762496,
1764965777.700636,35.6,80.7,1409332662272,717767516160,
1764965778.701365,61.1,77.1,1409332727808,717767516160,
1764965779.7026207,47.0,77.8,1409332736000,717767516160,
1764965780.7039638,36.3,78.6,1409332752384,717767516160,
1764965781.7053797,45.0,80.8,1409332760576,717767516160,
1764965782.7064137,56.6,81.2,1409332760576,717768261632,
1764965783.7074447,35.9,83.5,1409334546432,717768261632,
1764965784.7081728,35.7,81.3,1409334554624,717768302592,
1764965785.7092779,59.1,82.0,1409335373824,717768302592,
1764965786.7104542,46.1,79.0,1409336184832,717768302592,
1764965787.7115858,35.8,76.4,1409336193024,717769138176,
1764965788.712645,50.4,79.3,1409336201216,717769138176,
1764965789.713841,56.6,78.7,1409336201216,717769138176,
1764965790.7150018,36.8,79.6,1409336217600,717785645056,
1764965791.715842,36.7,81.5,1409336225792,717785645056,
1764965792.7166708,54.9,84.8,1409337847808,717786619904,
1764965793.7178855,42.5,86.2,1409337856000,717789749248,
1764965794.7190082,32.9,82.3,1409339469824,717789749248,
1764965795.7202466,51.9,85.2,1409339469824,717789749248,
1764965796.7214446,52.8,78.0,1409339502592,717789749248,
1764965797.7225916,34.8,80.1,1409339502592,717790715904,
1764965798.7236533,39.5,81.1,1409339502592,717790715904,
1764965799.7247145,66.9,83.2,1409339502592,717790715904,
1764965800.7258554,42.7,83.0,1409339502592,717790715904,
1764965801.7270114,35.1,85.8,1409341108224,717790715904,
1764965802.7280095,53.1,84.1,1409341116416,717792043008,
1764965803.7297184,58.9,78.6,1409341239296,717792043008,
1764965804.7309494,35.2,79.1,1409343311872,717792043008,
1764965805.7322242,33.5,74.0,1409343320064,717792043008,
1764965806.7332923,60.5,76.5,1409343328256,717792043008,
1764965807.7343733,51.7,76.5,1409343893504,717793058816,
1764965808.7353702,36.5,77.5,1409343893504,717793058816,
1764965809.7364752,39.9,79.5,1409346252800,717793058816,
1764965810.7376862,66.4,81.8,1409346260992,717811015680,
1764965811.7386775,39.3,82.7,1409347088384,717811015680,
1764965812.7399495,35.6,83.9,1409347874816,717811916800,
1764965813.7410662,54.3,80.5,1409348972544,717811916800,
1764965814.7420564,58.6,78.3,1409349750784,717811916800,
1764965815.743185,34.7,75.5,1409349832704,717811916800,
1764965816.744315,38.1,77.1,1409349849088,717811916800,
1764965817.745354,67.6,78.8,1409349849088,717812908032,
1764965818.7463045,46.9,78.5,1409349849088,717812908032,
1764965819.7475314,36.0,79.7,1409349857280,717812908032,
1764965820.7486527,50.6,82.2,1409350635520,717812908032,
1764965821.749769,61.9,84.1,1409350635520,717812932608,
1764965822.7508993,37.0,81.8,1409351421952,717813309440,
1764965823.751922,36.6,80.7,1409352978432,717813309440,
1764965824.7530105,56.1,75.8,1409352978432,717813309440,
1764965825.7542431,43.9,74.8,1409352978432,717813317632,
1764965826.755054,35.1,76.9,1409353101312,717813317632,
1764965827.7561808,47.7,78.9,1409353109504,717814194176,
1764965828.75759,63.3,80.0,1409353248768,717814194176,
1764965829.75855,35.5,79.9,1409353248768,717814226944,
1764965830.7595022,36.5,82.3,1409354018816,717814226944,
1764965831.7606645,58.6,85.1,1409354174464,717814226944,
1764965832.7615721,45.6,82.8,1409354936320,717814685696,
1764965833.762482,35.5,78.3,1409356435456,717814685696,
1764965834.7635758,45.9,75.9,1409356443648,717814693888,
1764965835.7645335,61.1,76.6,1409356443648,717814693888,
1764965836.7655222,36.1,77.2,1409356468224,717834444800,
1764965837.7664862,38.0,78.1,1409356476416,717835616256,
1764965838.7676716,63.9,80.3,1409356476416,717835616256,
1764965839.768622,44.9,81.6,1409357221888,717835616256,
1764965840.769641,35.7,83.0,1409357254656,717835616256,
1764965841.7717824,45.2,82.4,1409358000128,717835616256,
1764965842.7726824,55.3,82.8,1409359499264,717836189696,
1764965843.7739508,41.4,80.4,1409412206592,717839736832,
1764965844.774948,35.5,77.7,1409412755456,717844873216,
1764965845.77603,65.2,79.8,1409412755456,717844873216,
1764965846.7771084,43.4,79.7,1409412755456,717844873216,
1764965847.7783747,39.1,80.9,1409414533120,717845495808,
1764965848.7794397,48.9,83.3,1409416777728,717845528576,
1764965849.780447,55.6,83.3,1409416785920,717845725184,
1764965850.7814324,37.7,83.8,1409416785920,717846495232,
1764965851.7827108,41.6,85.5,1409418047488,717846495232,
1764965852.7837994,59.6,83.7,1409419841536,717848027136,
1764965853.7847145,43.7,83.7,1409419890688,717848027136,
1764965854.7858968,33.9,78.0,1409419890688,717848068096,
1764965855.7868996,51.3,81.0,1409419890688,717848780800,
1764965856.7879841,61.4,80.8,1409420111872,717848780800,
1764965857.789023,35.4,81.4,1409420840960,717848780800,
1764965858.7900229,37.6,83.0,1409420840960,717848780800,
1764965859.7911437,62.5,83.3,1409421602816,717848805376,
1764965860.7920883,42.6,83.0,1409421602816,717849468928,
1764965861.7931616,35.8,81.1,1409421873152,717874552832,
1764965862.7945879,48.5,83.6,1409422610432,717874552832,
1764965863.7955117,56.7,84.7,1409423339520,717874552832,
1764965864.7964256,36.4,81.6,1409423339520,717874552832,
1764965865.797538,36.6,79.5,1409423339520,717875675136,
1764965866.7986445,65.4,82.8,1409424060416,717875675136,
1764965867.7996063,44.1,83.0,1409424060416,717875675136,
1764965868.800802,36.0,81.9,1409424781312,717875675136,
1764965869.8020296,46.1,83.8,1409424781312,717875675136,
1764965870.803047,58.0,80.6,1409424781312,717876486144,
1764965871.8040926,36.9,81.7,1409424912384,717876486144,
1764965872.805222,36.2,83.3,1409425641472,717876486144,
1764965873.8062294,59.4,85.7,1409426370560,717876486144,
1764965874.8072367,44.7,83.1,1409426747392,717876486144,
1764965875.8081858,35.7,81.0,1409427451904,717877133312,
1764965876.809244,45.4,83.4,1409427451904,717877133312,
1764965877.8103516,56.6,80.5,1409428164608,717877133312,
1764965878.811306,38.6,81.6,1409429213184,717878140928,
1764965879.8122861,35.7,79.8,1409429213184,717878140928,
1764965880.8133438,61.9,81.4,1409429475328,717878140928,
1764965881.814544,43.4,81.1,1409429475328,717878140928,
1764965882.815514,34.9,82.6,1409430179840,717878140928,
1764965883.816641,46.9,83.5,1409430876160,717878853632,
1764965884.817341,55.6,80.7,1409430884352,717878853632,
1764965885.8184068,35.6,82.0,1409431588864,717878853632,
1764965886.8196208,37.7,80.7,1409432285184,717878853632,
1764965887.8209267,62.8,82.7,1409432285184,717897711616,
1764965888.822025,45.1,79.2,1409432293376,717898924032,
1764965889.8230743,35.2,80.3,1409432293376,717898924032,
1764965890.8248138,49.7,82.4,1409432293376,717898924032,
1764965891.8257365,54.1,83.3,1409433284608,717898948608,
1764965892.8266778,35.3,85.3,1409433972736,717898948608,
1764965893.8276405,37.6,79.9,1409433972736,717899554816,
1764965894.828694,63.5,82.6,1409434669056,717899554816,
1764965895.8296888,41.4,81.2,1409435348992,717899563008,
1764965896.8307343,35.9,81.6,1409435348992,717899563008,
1764965897.8319008,53.1,80.7,1409435398144,717899563008,
1764965898.8330328,56.9,79.9,1409435398144,717900390400,
1764965899.834185,35.6,81.5,1409435398144,717900390400,
1764965900.8352606,38.3,82.5,1409435406336,717900390400,
1764965901.8362334,61.2,85.9,1409436766208,717900390400,
1764965902.8374743,40.2,85.7,1409436766208,717900390400,
1764965903.838087,35.2,81.4,1409437454336,717900906496,
1764965904.8391714,45.4,81.2,1409438134272,717900906496,
1764965905.840534,54.7,79.3,1409438134272,717900906496,
1764965906.8414903,37.7,79.7,1409438248960,717901791232,
1764965907.8425324,38.2,80.9,1409438248960,717918691328,
1764965908.8435385,62.1,82.7,1409438248960,717918691328,
1764965909.8445144,41.2,82.2,1409438257152,717919748096,
1764965910.8454046,35.9,83.6,1409438257152,717919748096,
1764965911.8463786,48.4,87.4,1409438937088,717919748096,
1764965912.8474958,59.2,88.4,1409441640448,718008082432,
1764965913.8485951,38.5,82.7,1409446711296,718009704448,
1764965914.849782,34.8,78.1,1409449578496,718010540032,
1764965915.85119,62.9,80.4,1409449840640,718010540032,
1764965916.852135,48.5,80.4,1409449930752,718010540032,
1764965917.85313,34.6,81.6,1409449938944,718010540032,
