timestamp,cpu,memory,disk_read,disk_write,event
1764966616.4649844,68.1,78.0,1411021352960,719682240512,
1764966617.46666,81.4,78.9,1411023712256,719682240512,
1764966618.4681914,95.7,77.4,1411026415616,719682240512,
1764966619.4692981,84.4,69.5,1411027292160,719682846720,
1764966620.4705613,67.2,66.9,1411027374080,719682846720,
1764966621.4716601,70.0,69.2,1411027382272,719682846720,
1764966622.4780006,91.1,71.3,1411027382272,719682846720,
1764966623.4792676,91.0,72.8,1411027415040,719738314752,
1764966624.4807985,84.3,71.9,1411034337280,719739150336,
1764966625.483402,82.7,73.6,1411042734080,719762096128,
1764966626.4852552,86.4,75.2,1411045208064,719762448384,
1764966627.488088,97.3,78.1,1411094040576,719762448384,
1764966628.4951196,96.8,80.2,1411099611136,719764897792,
1764966629.496217,91.5,79.0,1411101822976,719764897792,
1764966630.4973187,87.1,78.9,1411110629376,719764897792,
1764966631.4984233,72.9,73.9,1411112636416,719764897792,
1764966632.4996607,79.3,72.4,1411112914944,719764897792,
1764966633.5033016,94.5,67.2,1411112939520,719765610496,
1764966634.5044553,82.0,67.8,1411112939520,719765610496,
1764966635.505207,67.9,69.2,1411112939520,719765610496,
1764966636.5063014,71.1,71.2,1411113168896,719765610496,
1764966637.5106385,93.7,72.8,1411113373696,719765610496,
1764966638.511606,91.1,74.5,1411113586688,719766241280,
1764966639.5130134,73.0,74.7,1411114151936,719766241280,
1764966640.5143101,68.2,78.0,1411116494848,719766241280,
1764966641.5171196,84.5,82.7,1411120410624,719766241280,
1764966642.5184648,94.6,81.4,1411124203520,719766241280,
1764966643.519539,76.7,74.5,1411126079488,719807750144,
1764966644.520666,68.2,72.7,1411126079488,719807750144,
1764966645.5218403,71.3,67.4,1411126136832,719807750144,
1764966646.523514,95.8,69.5,1411127103488,719807750144,
1764966647.5279057,93.4,71.3,1411159379968,719809740800,
1764966648.529008,82.8,71.0,1411176083456,719820750848,
1764966649.530472,82.4,73.6,1411230560256,719832031232,
1764966650.5318003,90.2,76.3,1411265613824,719904702464,
1764966651.5330262,97.6,79.0,1411286593536,719905079296,
1764966652.5340886,91.5,82.6,1411296022528,719905193984,
1764966653.534956,76.2,84.3,1411302453248,719905865728,
1764966654.5363886,79.4,83.8,1411309367296,719911534592,
1764966655.5396674,85.7,76.5,1411314298880,719926165504,
1764966656.5407994,95.8,78.8,1411325063168,719926165504,
1764966657.5422864,90.0,80.7,1411329150976,719926165504,
1764966658.543538,68.4,73.7,1411329150976,719926165504,
1764966659.5445905,65.2,71.5,1411329380352,719926165504,
1764966660.547115,87.2,74.3,1411330150400,719927836672,
1764966661.548872,92.8,76.1,1411331166208,719927861248,
1764966662.5501068,78.2,75.7,1411331526656,719927861248,
1764966663.5512915,76.6,78.8,1411337318400,719927861248,
1764966664.5614378,90.5,82.6,1411349270528,719938494464,
1764966665.5625992,95.6,86.6,1411357806592,719939837952,
1764966666.565902,96.9,83.4,1411359412224,719939837952,
1764966667.5671134,92.2,81.5,1411362009088,719940403200,
1764966668.5680022,82.9,76.7,1411377524736,719947358208,
1764966669.5690947,92.6,79.9,1411382562816,719949889536,
1764966670.5744991,96.8,75.7,1411385585664,719950454784,
1764966671.578221,97.7,77.9,1411389804544,719950454784,
1764966672.5804336,88.8,76.3,1411390943232,719950454784,
1764966673.5816686,72.2,76.1,1411391614976,719952101376,
1764966674.5828738,68.0,77.8,1411391664128,719960260608,
1764966675.5844135,90.8,79.4,1411392303104,719960260608,
1764966676.5856543,93.7,81.4,1411394129920,719960260608,
1764966677.5869372,76.5,84.2,1411395850240,719960260608,
1764966678.5879798,68.1,81.3,1411397570560,719960809472,
1764966679.5917804,75.7,77.4,1411399626752,719968739328,
1764966680.5929441,92.4,78.5,1411402944512,719968739328,
1764966681.594267,81.4,76.8,1411402952704,719968739328,
1764966682.5950825,66.7,72.0,1411402969088,719968739328,
1764966683.5959256,70.2,74.2,1411403026432,719969796096,
1764966684.5981297,93.9,76.9,1411403059200,719977013248,
1764966685.5994608,92.2,78.0,1411403067392,719977914368,
1764966686.6008313,71.1,78.1,1411403182080,719977914368,
1764966687.6016371,68.1,80.6,1411403239424,719977914368,
1764966688.6032624,81.7,85.3,1411406557184,719978471424,
1764966689.6043417,91.5,88.4,1411408171008,720049160192,
1764966690.6055114,79.6,82.8,1411409817600,720076636160,
1764966691.6067817,67.6,75.3,1411412922368,720076636160,
1764966692.6096613,72.7,74.2,1411413135360,720076636160,
1764966693.614645,93.1,72.6,1411413217280,720077570048,
1764966694.615628,89.9,74.3,1411413233664,720081092608,
1764966695.6168683,69.8,74.8,1411413233664,720081092608,
1764966696.618112,69.6,76.1,1411413315584,720081092608,
1764966697.619256,84.4,78.7,1411413356544,720081092608,
1764966698.6206172,97.7,80.7,1411414667264,720081903616,
1764966699.6219568,95.9,82.6,1411417370624,720097804288,
1764966700.6232386,80.8,84.8,1411420303360,720098394112,
1764966701.6243336,75.8,83.5,1411421802496,720098828288,
1764966702.6269364,89.6,79.8,1411424817152,720098828288,
1764966703.6280267,97.7,77.6,1411431305216,720100343808,
1764966704.6292717,94.1,74.2,1411432337408,720101318656,
1764966705.6306539,78.6,73.2,1411432411136,720106487808,
1764966706.6316824,79.1,74.9,1411432828928,720106725376,
1764966707.6328595,93.4,76.8,1411433107456,720107143168,
1764966708.640227,98.3,78.0,1411433238528,720107790336,
1764966709.6414235,92.4,78.2,1411433279488,720107790336,
1764966710.642487,76.2,79.8,1411433312256,720120840192,
1764966711.6435025,76.8,83.5,1411434721280,720122978304,
1764966712.6461916,94.3,86.7,1411438817280,720122978304,
1764966713.6477149,93.0,85.7,1411439013888,720123830272,
1764966714.6490014,76.6,78.0,1411441782784,720141934592,
1764966715.649941,77.5,72.9,1411442200576,720157564928,
1764966716.6510484,90.7,71.7,1411442569216,720158162944,
1764966717.652297,97.3,73.4,1411442577408,720158162944,
1764966718.6546407,96.1,75.0,1411442610176,720159096832,
1764966719.6555722,82.2,74.9,1411442610176,720160038912,
1764966720.6565344,76.1,76.2,1411442642944,720169197568,
1764966721.6608243,87.3,78.6,1411442798592,720170172416,
1764966722.662317,97.8,80.1,1411442823168,720170172416,
1764966723.6645145,95.3,83.3,1411444396032,720170172416,
1764966724.6655896,77.2,85.5,1411447197696,720170778624,
1764966725.6668506,74.0,84.7,1411454144512,720181469184,
1764966726.67115,88.3,76.4,1411455954944,720182829056,
1764966727.6720939,84.2,70.6,1411456004096,720183910400,
1764966728.6734934,86.2,71.9,1411456020480,720183910400,
1764966729.674631,80.2,73.4,1411456069632,720184819712,
1764966730.6787167,81.0,74.7,1411456118784,720189079552,
1764966731.6847022,97.5,76.7,1411456143360,720190078976,
1764966732.6859443,98.7,77.8,1411456167936,720190980096,
1764966733.687281,93.3,79.4,1411456184320,720190980096,
1764966734.688612,90.7,82.6,1411457658880,720190980096,
1764966735.6897492,77.4,87.2,1411463032832,720207634432,
1764966736.69105,89.7,91.6,1411464474624,720319053824,
1764966737.6923532,95.5,84.8,1411477286912,720322699264,
1764966738.6937382,87.7,84.8,1411481645056,720323231744,
1764966739.694835,62.3,71.0,1411482570752,720323231744,
1764966740.6962593,65.6,73.2,1411482972160,720326639616,
1764966741.6977909,90.3,76.5,1411483103232,720326639616,
1764966742.6992333,93.3,78.3,1411483365376,720326639616,
1764966743.7004027,76.9,78.1,1411483578368,720327557120,
1764966744.7017982,68.7,82.0,1411485700096,720327557120,
1764966745.7032297,76.4,83.9,1411487232000,720344006656,
1764966746.7047246,96.0,83.1,1411488567296,720344006656,
1764966747.705911,80.7,78.9,1411488608256,720344006656,
1764966748.707025,62.6,80.8,1411491074048,720344842240,
1764966749.7080688,69.1,82.5,1411492311040,720344842240,
1764966750.7103536,91.5,77.4,1411494432768,720344842240,
1764966751.7129314,92.4,74.9,1411494449152,720345284608,
1764966752.7156806,91.2,73.4,1411502870528,720346324992,
1764966753.716843,86.3,75.4,1411503394816,720346660864,
1764966754.7197454,79.5,76.5,1411503427584,720347373568,
1764966755.7216141,94.3,78.6,1411504156672,720347373568,
1764966756.7228467,98.0,79.9,1411510276096,720361259008,
1764966757.724053,93.6,83.5,1411594309632,720362815488,
1764966758.7252414,79.6,83.8,1411604606976,720363536384,
1764966759.7262897,72.6,82.1,1411605827584,720363839488,
1764966760.7282093,91.4,83.8,1411608227840,720364609536,
1764966761.7293017,96.7,77.7,1411608260608,720370171904,
1764966762.73073,81.9,73.7,1411608457216,720370171904,
1764966763.732429,82.9,75.5,1411612741632,720372195328,
1764966764.7368603,93.8,76.5,1411751841792,720417366016,
1764966765.7386491,89.7,78.6,1411752038400,720417644544,
1764966766.740126,93.6,79.5,1411752341504,720421511168,
1764966767.7413018,78.4,80.3,1411752669184,720421511168,
1764966768.7424295,70.1,84.1,1411758501888,720421593088,
1764966769.7444897,85.5,86.5,1411764621312,720421658624,
1764966770.7454412,84.5,83.6,1411768725504,720422305792,
1764966771.7466428,81.8,80.7,1411774345216,720435863552,
1764966772.747843,65.5,75.2,1411774345216,720435863552,
1764966773.7499561,69.3,78.0,1411774345216,720435863552,
1764966774.7564378,92.0,79.6,1411774418944,720435863552,
1764966775.757962,92.8,80.4,1411774418944,720435863552,
1764966776.7591002,74.5,80.7,1411774418944,720441204736,
1764966777.7606208,67.8,84.0,1411776794624,720441204736,
1764966778.7622468,74.6,79.8,1411777957888,720441204736,
1764966779.7632508,75.7,80.0,1411780300800,720441204736,
1764966780.7643726,76.4,78.3,1411780317184,720441204736,
1764966781.7654843,64.9,75.4,1411780325376,720453419008,
1764966782.7678707,76.2,78.8,1411780333568,720454500352,
1764966783.7696855,95.0,79.9,1411780349952,720454500352,
1764966784.771004,85.9,79.8,1411780349952,720454500352,
1764966785.7720575,65.8,81.4,1411780382720,720454500352,
1764966786.7730103,68.8,85.5,1411783864320,720457662464,
1764966787.7739959,84.2,88.8,1411783913472,720468705280,
1764966788.7800946,80.2,81.9,1411851358208,720470622208,
1764966789.7812734,64.3,75.4,1411851358208,720470622208,
1764966790.7822936,65.2,77.0,1411851374592,720470622208,
1764966791.7863955,84.5,80.0,1411851390976,720480206848,
1764966792.787848,94.9,81.3,1411852660736,720481132544,
1764966793.7891195,76.1,81.7,1411852709888,720481132544,
1764966794.7904649,70.9,84.4,1411853725696,720481132544,
1764966795.791666,76.0,88.0,1411857141760,720481132544,
1764966796.794465,77.9,78.5,1411858296832,720481402880,
1764966797.7953725,68.3,74.2,1411859468288,720482713600,
1764966798.796273,61.1,73.0,1411859525632,720482713600,
1764966799.8011668,80.2,75.4,1411859664896,720482754560,
1764966800.8081083,95.3,77.3,1411859664896,720482770944,
1764966801.810843,88.1,78.7,1411859681280,720482770944,
1764966802.8143427,70.1,79.1,1411860852736,720496517120,
1764966803.820617,68.9,81.1,1411860869120,720496517120,
1764966804.821871,90.9,80.6,1411860942848,720496517120,
1764966805.822952,92.0,83.4,1411863212032,720496517120,
1764966806.8239543,79.7,79.1,1411866316800,720512688128,
1764966807.8251367,67.5,73.7,1411866333184,720513040384,
1764966808.8266404,74.6,76.0,1411866357760,720513040384,
1764966809.8280349,97.6,78.0,1411866390528,720513040384,
1764966810.83143,93.9,79.4,1411866701824,720513040384,
1764966811.8326592,79.9,78.7,1411868635136,720537518080,
1764966812.833822,69.5,80.7,1411868897280,720550699008,
1764966813.8359244,79.5,81.7,1411871084544,720551288832,
1764966814.8373535,93.2,83.8,1411871084544,720551288832,
1764966815.8409297,64.7,78.4,1411873296384,720551288832,
1764966816.8420212,62.9,80.1,1411887837184,720551878656,
1764966817.8431418,74.7,74.8,1411941052416,720558112768,
1764966818.8480036,92.4,77.1,1411941052416,720559316992,
1764966819.8490002,83.0,79.3,1411942289408,720559652864,
1764966820.8501089,67.5,80.6,1411942420480,720559652864,
1764966821.8525112,63.9,78.8,1411942428672,720559652864,
1764966822.853986,91.7,82.0,1411944542208,720564789248,
1764966823.8550227,89.0,80.7,1411944542208,720565420032,
1764966824.856374,61.2,80.1,1411946655744,720565420032,
1764966825.8575919,64.5,80.4,1411950850048,720566165504,
1764966826.8587139,84.7,76.5,1411950874624,720566165504,
1764966827.8603606,92.1,79.8,1411950874624,720575553536,
1764966828.8616555,78.1,80.4,1411951915008,720576454656,
1764966829.8630495,65.7,77.2,1411951915008,720576454656,
1764966830.8646646,74.5,80.4,1411952955392,720576454656,
1764966831.8677745,95.7,83.2,1411964768256,720576454656,
1764966832.8687513,80.9,80.6,1411969224704,720580861952,
1764966833.8698778,67.7,80.9,1411971698688,720581558272,
1764966834.870853,65.5,75.3,1411971698688,720581558272,
1764966835.8747501,88.6,78.1,1411973197824,720582606848,
1764966836.8758788,89.1,80.5,1411973378048,720583581696,
1764966837.8772075,69.3,75.8,1411973386240,720594804736,
1764966838.878131,67.2,78.0,1411973386240,720595697664,
1764966839.8791072,86.6,81.9,1411974393856,720595697664,
1764966840.8805392,91.1,84.5,1411975409664,720595697664,
1764966841.8819942,65.1,79.6,1411977424896,720595697664,
1764966842.8827388,64.3,76.7,1411977433088,720595697664,
1764966843.885553,79.4,76.4,1411977433088,720598605824,
1764966844.8878794,94.8,80.1,1411978457088,720598605824,
1764966845.8891065,78.8,76.7,1411978457088,720598605824,
1764966846.8902223,67.4,77.7,1411978752000,720598605824,
1764966847.89194,71.1,79.7,1411978752000,720598605824,
1764966848.8944206,94.2,83.1,1411981955072,720609361920,
1764966849.8956966,88.7,83.7,1411982938112,720609361920,
1764966850.8970068,64.5,80.6,1411984863232,720619118592,
1764966851.898062,58.2,75.3,1411985584128,720619167744,
1764966852.9012082,87.6,79.2,1411986542592,720619167744,
1764966853.9025252,89.3,77.1,1411986542592,720626393088,
1764966854.9037557,72.4,77.5,1411986731008,720626393088,
1764966855.904829,67.6,79.4,1411986731008,720626393088,
1764966856.908057,79.4,81.1,1411986747392,720626393088,
1764966857.9091635,93.7,84.0,1411986763776,720626393088,
1764966858.9102864,79.5,84.0,1411988680704,720631881728,
1764966859.9112127,64.2,80.8,1411990589440,720638656512,
1764966860.912325,64.0,77.0,1411991752704,720638656512,
1764966861.9133637,92.3,75.5,1411991760896,720638656512,
1764966862.9145832,82.7,75.3,1411991769088,720638656512,
1764966863.9156456,68.9,77.3,1411992375296,720645767168,
1764966864.9168513,73.3,78.5,1411992457216,720645767168,
1764966865.9213665,92.1,81.5,1411993407488,720645767168,
1764966866.9225786,90.7,83.9,1411993423872,720645767168,
1764966867.923778,69.5,83.9,1411997618176,720646742016,
1764966868.924753,65.3,80.5,1411997618176,720654139392,
1764966869.9277,76.9,77.5,1411998568448,720654139392,
1764966870.9290946,88.2,76.6,1411998568448,720654139392,
1764966871.9301825,77.2,76.9,1412003319808,720654163968,
1764966872.9314125,68.0,78.3,1412003319808,720654163968,
1764966873.935028,79.4,80.4,1412004515840,720663093248,
1764966874.936142,91.8,78.4,1412004515840,720663093248,
1764966875.9375196,82.6,79.2,1412004745216,720663101440,
1764966876.938882,66.9,84.0,1412007579648,720663101440,
1764966877.9398563,69.2,82.6,1412008497152,720663101440,
1764966878.9415507,76.8,74.1,1412008505344,720667787264,
1764966879.943029,78.2,75.5,1412008742912,720667787264,
1764966880.9443173,67.6,78.7,1412009824256,720667787264,
1764966881.9453535,67.7,78.6,1412009824256,720667787264,
1764966882.9479852,90.8,77.5,1412010168320,720667787264,
1764966883.9491444,91.7,79.4,1412010168320,720678297600,
1764966884.950305,71.3,80.0,1412010168320,720678297600,
1764966885.9512846,67.6,84.5,1412012896256,720678297600,
1764966886.9524877,75.8,78.1,1412014190592,720678297600,
1764966887.9536865,84.7,76.6,1412014280704,720678297600,
1764966888.9548457,73.2,78.5,1412015230976,720679239680,
1764966889.956006,67.1,79.8,1412015239168,720683548672,
1764966890.9576921,73.1,78.2,1412015239168,720683548672,
1764966891.9614716,96.3,80.1,1412015247360,720683548672,
1764966892.9626305,88.7,82.0,1412015271936,720683548672,
1764966893.9637227,68.6,82.8,1412017049600,720684244992,
1764966894.9649699,63.9,78.9,1412017934336,720690159616,
1764966895.9679153,84.2,79.1,1412019089408,720690159616,
1764966896.9690025,88.2,77.5,1412020211712,720690159616,
1764966897.9703026,70.6,78.3,1412021882880,720690159616,
1764966898.9714274,67.9,76.9,1412021940224,720691249152,
1764966899.9727352,82.4,79.6,1412021940224,720698630144,
1764966900.9740472,92.3,81.6,1412022194176,720698630144,
1764966901.9750922,76.6,81.6,1412071591936,720698630144,
1764966902.9761136,67.5,84.6,1412073689088,720698630144,
1764966903.9774263,60.8,81.0,1412075073536,720699424768,
1764966904.9782958,81.4,81.4,1412075950080,720703414272,
1764966905.9793766,67.6,78.5,1412075958272,720703414272,
1764966906.980619,66.8,80.1,1412075958272,720703414272,
1764966907.9819534,73.6,81.4,1412076064768,720703414272,
1764966908.984444,95.5,84.4,1412076957696,720704307200,
1764966909.9856234,72.0,81.9,1412077809664,720711827456,
1764966910.986564,44.5,78.9,1412079505408,720711827456,
1764966911.9874492,55.8,77.1,1412079513600,720711827456,
1764966912.9888067,89.7,80.0,1412079513600,720711827456,
1764966913.990376,88.9,81.6,1412079513600,720712720384,
1764966914.9915128,66.6,81.3,1412079513600,720716619776,
1764966915.9927628,64.6,85.6,1412080357376,720716619776,
1764966916.994115,68.0,79.8,1412081479680,720716619776,
1764966917.9949791,81.7,83.0,1412083183616,720716619776,
1764966918.9978,51.4,76.7,1412083920896,720717340672,
1764966919.99901,63.5,79.6,1412083920896,720726843392,
1764966921.0012476,87.5,81.0,1412083929088,720726843392,
1764966922.0022879,88.4,84.2,1412084764672,720726843392,
1764966923.0036232,65.7,81.3,1412085829632,720726843392,
1764966924.0044374,57.5,81.9,1412088279040,720727859200,
1764966925.005645,77.5,81.2,1412088541184,720733020160,
1764966926.0080028,85.3,79.2,1412088541184,720733020160,
1764966927.0091155,75.3,79.1,1412088614912,720733020160,
1764966928.0100918,66.8,81.2,1412089442304,720733020160,
1764966929.0110538,78.7,82.9,1412089442304,720733872128,
1764966930.0153837,86.0,83.0,1412090261504,720740360192,
1764966931.0165596,63.2,81.5,1412091891712,720740360192,
1764966932.0177336,54.7,76.8,1412091891712,720740360192,
1764966933.0195858,72.9,79.3,1412091916288,720740360192,
1764966934.0208871,92.9,80.5,1412091916288,720741261312,
1764966935.0220132,77.1,81.5,1412092727296,720741261312,
1764966936.0230134,62.0,80.6,1412093546496,720748486656,
1764966937.023883,66.8,83.2,1412093652992,720748486656,
1764966938.0251231,91.0,83.2,1412095889408,720748486656,
1764966939.0263608,62.7,76.6,1412096798720,720749445120,
1764966940.0277374,61.8,78.8,1412097069056,720749445120,
1764966941.028957,74.8,81.8,1412097880064,720753106944,
1764966942.0304046,85.5,81.8,1412097880064,720753106944,
1764966943.0315766,81.7,81.3,1412098691072,720753106944,
1764966944.0325427,62.9,80.0,1412098691072,720753967104,
1764966945.0337684,64.0,83.7,1412100272128,720753967104,
1764966946.034857,77.6,78.4,1412100272128,720757710848,
1764966947.0359228,72.7,80.5,1412101066752,720758292480,
1764966948.0371876,66.9,82.0,1412101066752,720758292480,
1764966949.0381758,61.6,81.2,1412114919424,720760446976,
1764966950.0401943,86.8,79.6,1412114935808,720760446976,
1764966951.0415711,80.8,81.7,1412114935808,720769384448,
1764966952.0425835,65.4,84.0,1412116762624,720769384448,
1764966953.0435681,49.6,78.7,1412116762624,720769384448,
1764966954.0479932,76.4,81.6,1412117557248,720769384448,
1764966955.0490327,86.9,82.2,1412118335488,720770408448,
1764966956.050262,63.8,79.2,1412118360064,720775626752,
1764966957.0513432,64.7,80.4,1412118360064,720775626752,
1764966958.0529642,82.1,84.6,1412118360064,720775626752,
1764966959.0538044,84.9,87.0,1412119891968,720776880128,
1764966960.0548365,61.9,81.2,1412120678400,720870899712,
1764966961.055873,43.5,80.4,1412121432064,720876240896,
1764966962.0581603,63.5,79.8,1412121432064,720876240896,
1764966963.0593784,92.6,81.7,1412121440256,720876240896,
1764966964.0606046,76.9,81.6,1412121440256,720876240896,
1764966965.0618207,66.6,83.6,1412122193920,720877191168,
1764966966.0626109,64.5,83.7,1412122939392,720880680960,
1764966967.0638983,88.7,83.8,1412137963520,720882573312,
1764966968.0648012,91.0,82.3,1412195364864,720888684544,
1764966969.0660977,94.7,84.4,1412342321152,720889815040,
1764966970.0677545,82.9,79.3,1412376776704,720890109952,
1764966971.0699425,86.5,81.2,1412406423552,720897966080,
1764966972.0712316,91.4,83.7,1412413476864,720898949120,
1764966973.07229,90.3,86.1,1412414189568,720899473408,
1764966974.0733597,68.6,87.1,1412415877120,720899473408,
1764966975.0744267,52.7,84.2,1412416622592,720899497984,
1764966976.0756018,71.6,83.8,1412417523712,720905969664,
1764966977.0767953,89.2,82.4,1412418555904,720906944512,
1764966978.0778468,78.8,81.6,1412421758976,720907952128,
1764966979.0791976,68.2,83.5,1412421758976,720907952128,
1764966980.0808299,76.0,86.1,1412424216576,720907952128,
1764966981.081988,85.1,86.9,1412440477696,720907960320,
1764966982.0830333,81.1,88.3,1412468469760,720916111360,
1764966983.0844831,64.8,81.6,1412481896448,720918364160,
1764966984.0856028,65.3,83.7,1412482109440,720918364160,
1764966985.0874925,87.5,86.1,1412482641920,720918364160,
1764966986.0883448,89.3,87.9,1412488777728,720918364160,
1764966987.0893888,75.0,89.3,1412491235328,720926670848,
1764966988.0905068,63.2,85.2,1412494110720,720927645696,
1764966989.0911753,58.8,82.0,1412500393984,720927645696,
1764966990.0918946,68.5,80.9,1412504662016,720927645696,
1764966991.0930448,71.0,81.4,1412506103808,720927645696,
1764966992.0940874,70.5,82.2,1412509216768,720934199296,
1764966993.0979638,88.5,84.5,1412512526336,720935297024,
1764966994.099193,93.2,86.8,1412513280000,720935297024,
1764966995.1002872,62.7,86.9,1412515598336,720935297024,
1764966996.1012428,35.6,78.3,1412515655680,720935297024,
1764966997.1023412,62.6,80.8,1412515672064,720937107456,
1764966998.1048963,93.7,83.0,1412515672064,720937107456,
1764966999.1059067,84.6,83.7,1412515737600,720938115072,
1764967000.1070971,63.5,86.5,1412516450304,720938115072,
1764967001.1082282,56.6,87.8,1412517425152,720938115072,
1764967002.109234,75.5,85.8,1412518858752,720942817280,
1764967003.1105847,77.0,80.4,1412518858752,720942817280,
1764967004.11172,68.6,82.3,1412518858752,720943816704,
1764967005.1126225,68.5,83.1,1412520792064,720943816704,
1764967006.113983,90.7,84.8,1412520792064,720943816704,
1764967007.1150546,85.9,88.6,1412520792064,720949755904,
1764967008.1160626,63.5,85.6,1412567199744,720952508416,
1764967009.117385,52.6,78.3,1412567273472,720955564032,
1764967010.1186903,78.7,81.0,1412567339008,720955564032,
1764967011.120241,89.4,83.2,1412567347200,720955588608,
1764967012.121573,74.5,82.6,1412567347200,720960602112,
1764967013.1226711,66.2,84.7,1412567347200,720960602112,
1764967014.1246307,77.4,88.6,1412568756224,720961511424,
1764967015.1257334,73.0,81.9,1412570034176,720961511424,
1764967016.1268694,63.6,84.2,1412571672576,720961519616,
1764967017.128032,55.5,78.4,1412571697152,720963313664,
1764967018.131269,75.1,81.3,1412571705344,720963313664,
1764967019.13379,95.1,82.5,1412571705344,720964255744,
1764967020.135129,88.1,86.0,1412582215680,720970932224,
1764967021.1363,79.2,87.1,1412593799168,720971997184,
1764967022.1377852,54.2,84.3,1412599549952,720981139456,
1764967023.1388848,80.8,87.0,1412613009408,720982220800,
1764967024.1411781,86.4,82.2,1412614008832,720987774976,
1764967025.14238,79.7,83.1,1412614082560,720989093888,
1764967026.1437132,74.9,83.7,1412614090752,720989798400,
1764967027.1449575,83.7,86.1,1412614131712,720989798400,
1764967028.1477065,95.8,87.2,1412621570048,720994287616,
1764967029.1485054,93.5,89.8,1412671983616,721015750656,
1764967030.1496494,74.0,81.2,1412675194880,721104273408,
1764967031.150777,44.3,76.3,1412679069696,721105100800,
1764967032.1545875,93.4,79.3,1412685123584,721105100800,
1764967033.1557388,96.6,80.3,1412685467648,721110704128,
1764967034.156914,88.6,80.4,1412685606912,721111031808,
1764967035.1580174,75.1,81.4,1412686008320,721111064576,
1764967036.1588526,69.5,82.3,1412686884864,721111990272,
1764967037.1599374,78.6,89.0,1412688891904,721180000256,
1764967038.160658,74.6,79.2,1412689661952,721259823104,
1764967039.1613073,21.8,73.5,1412689711104,721279385600,
1764967040.162484,63.4,76.8,1412689711104,721279401984,
1764967041.1640089,86.3,78.5,1412689719296,721279401984,
