timestamp,cpu,memory,disk_read,disk_write,event
1764963501.3972743,21.2,71.7,1405338849280,714182418432,
1764963502.398166,17.8,72.5,1405338849280,714182418432,
1764963503.3991523,37.8,74.3,1405338849280,714182418432,
1764963504.4000804,32.1,74.2,1405338857472,714212081664,
1764963505.401044,18.8,75.0,1405340872704,714212737024,
1764963506.4023466,28.4,77.1,1405341618176,714212737024,
1764963507.40328,44.4,77.4,1405344845824,714212737024,
1764963508.4042606,17.6,78.3,1405344845824,714212737024,
1764963509.4051657,21.2,79.3,1405344968704,714212737024,
1764963510.4061985,44.4,82.1,1405347942400,714212745216,
1764963511.4073498,23.8,81.3,1405348581376,714213081088,
1764963512.4082685,17.8,83.4,1405348589568,714213326848,
1764963513.409354,32.4,86.5,1405353627648,714213662720,
1764963514.410302,30.7,84.1,1405355978752,714213670912,
1764963515.411464,18.3,84.6,1405358534656,714213679104,
1764963516.4124496,23.7,86.4,1405360869376,714213687296,
1764963517.413331,32.9,86.3,1405360869376,714213687296,
1764963518.4142897,17.7,81.3,1405361041408,714214047744,
1764963519.4152584,21.5,80.8,1405361049600,714214047744,
1764963520.4163523,43.7,71.5,1405361049600,714214047744,
1764963521.4173343,20.0,69.9,1405361049600,714214072320,
1764963522.4182258,17.7,71.0,1405361049600,714214072320,
1764963523.4191792,41.5,72.9,1405374492672,714214752256,
1764963524.420161,27.7,72.6,1405374607360,714214752256,
1764963525.4211228,17.8,73.4,1405374607360,714214752256,
1764963526.4221227,30.1,75.4,1405374607360,714214760448,
1764963527.423109,37.4,75.5,1405374820352,714214760448,
1764963528.42408,19.3,77.1,1405374820352,714214916096,
1764963529.4250677,22.2,77.8,1405374820352,714214916096,
1764963530.4259686,46.5,80.1,1405374828544,714242678784,
1764963531.4268563,19.6,79.2,1405377056768,714242686976,
1764963532.4278061,17.7,80.4,1405377056768,714242686976,
1764963533.4289186,40.7,82.2,1405377056768,714243203072,
1764963534.4298515,31.9,81.8,1405377056768,714243203072,
1764963535.4309323,17.8,82.6,1405377777664,714243203072,
1764963536.431888,28.1,85.3,1405382414336,714243219456,
1764963537.4328322,28.3,84.3,1405384462336,714243235840,
1764963538.4338365,17.8,84.8,1405386575872,714243604480,
1764963539.434901,24.9,86.6,1405388582912,714243612672,
1764963540.4358027,35.4,87.1,1405388681216,714246389760,
1764963541.4367707,18.6,87.3,1405389295616,714246668288,
1764963542.4377205,19.7,84.2,1405390753792,714246668288,
1764963543.4386468,42.8,74.4,1405391491072,714246717440,
1764963544.4394743,21.0,70.4,1405391622144,714246717440,
1764963545.4404204,17.9,71.7,1405391622144,714246717440,
1764963546.441389,38.5,73.9,1405391622144,714247479296,
1764963547.4422953,26.8,73.3,1405391630336,714247479296,
1764963548.4432135,19.2,73.9,1405391638528,714247479296,
1764963549.4444287,29.5,75.4,1405391638528,714247479296,
1764963550.4453206,38.2,75.1,1405391654912,714275700736,
1764963551.446195,17.4,75.8,1405391679488,714276257792,
1764963552.4471767,20.4,77.4,1405391679488,714276257792,
1764963553.4480894,45.1,80.5,1405391679488,714276257792,
1764963554.4489949,21.9,80.0,1405393694720,714276265984,
1764963555.4499004,17.7,80.7,1405393694720,714276265984,
1764963556.4510674,37.5,82.6,1405393694720,714276487168,
1764963557.4519937,29.7,82.8,1405393694720,714276487168,
1764963558.4529176,17.7,83.6,1405393694720,714276487168,
1764963559.4541247,27.8,83.4,1405395636224,714276495360,
1764963560.455019,43.7,82.6,1405395636224,714276495360,
1764963561.4559186,17.6,86.0,1405401321472,714276864000,
1764963562.4569676,18.4,87.0,1405403197440,714276872192,
1764963563.4576147,36.7,88.7,1405403705344,714276872192,
1764963564.4585016,20.7,85.3,1405403713536,714276872192,
1764963565.4594023,17.8,85.4,1405403713536,714276872192,
1764963566.4606667,39.5,76.8,1405403721728,714277249024,
1764963567.46156,28.5,71.1,1405403721728,714277249024,
1764963568.4624329,17.5,72.6,1405403721728,714277249024,
1764963569.4633498,29.3,75.0,1405403721728,714277249024,
1764963570.4642634,42.1,74.5,1405403721728,714277249024,
1764963571.465151,17.7,75.0,1405403729920,714303291392,
1764963572.466163,18.9,75.5,1405403738112,714303291392,
1764963573.4673848,45.3,77.9,1405403967488,714303291392,
1764963574.4682689,24.9,76.9,1405403975680,714303291392,
1764963575.4691737,18.1,78.8,1405405786112,714303299584,
1764963576.4701967,36.1,80.7,1405406466048,714303840256,
1764963577.4711418,31.2,80.7,1405406466048,714303840256,
1764963578.4720376,17.6,81.5,1405407301632,714303840256,
1764963579.4731095,28.0,83.5,1405425922048,714303848448,
1764963580.474046,37.8,81.5,1405426470912,714304331776,
1764963581.4749403,18.1,81.0,1405428641792,714304339968,
1764963582.4758797,19.9,81.6,1405428666368,714304339968,
1764963583.476822,45.5,84.1,1405428666368,714304339968,
1764963584.4777722,24.3,86.1,1405435981824,714304372736,
1764963585.4786353,17.6,87.1,1405435981824,714304757760,
1764963586.4795527,32.2,87.3,1405435981824,714304757760,
1764963587.480481,26.3,83.2,1405435981824,714373545984,
1764963588.4813879,19.6,83.9,1405435981824,714373545984,
1764963589.4825747,31.7,72.6,1405435981824,714373545984,
1764963590.4834857,34.1,70.6,1405435981824,714374193152,
1764963591.4844284,17.7,71.8,1405435981824,714374217728,
1764963592.4854884,23.6,73.5,1405436006400,714397532160,
1764963593.4863727,41.0,73.6,1405436006400,714397532160,
1764963594.4873145,19.1,74.2,1405436006400,714397532160,
1764963595.4882789,19.6,75.0,1405436825600,714398261248,
1764963596.4892368,43.9,77.3,1405438038016,714398269440,
1764963597.4901803,23.6,76.9,1405438201856,714398269440,
1764963598.491304,17.5,78.3,1405440348160,714398277632,
1764963599.4923508,37.0,79.7,1405440348160,714398277632,
1764963600.4932444,33.3,79.4,1405440348160,714398572544,
1764963601.4941912,18.3,80.1,1405441978368,714398572544,
1764963602.4951785,23.7,81.6,1405443993600,714398572544,
1764963603.4959319,46.4,80.8,1405444018176,714398572544,
1764963604.4968352,20.7,80.3,1405445910528,714398580736,
1764963605.4978204,18.3,81.5,1405445910528,714399006720,
1764963606.4987335,38.6,85.7,1405449383936,714399031296,
1764963607.499635,23.9,85.3,1405451825152,714410737664,
1764963608.5006208,17.3,85.6,1405453553664,714410745856,
1764963609.501903,32.8,85.1,1405453578240,714410745856,
1764963610.50291,32.0,84.3,1405453578240,714410745856,
1764963611.5040371,17.3,73.5,1405453578240,714410745856,
1764963612.5051517,25.8,72.8,1405453717504,714411507712,
1764963613.5062654,44.4,73.8,1405453791232,714411507712,
1764963614.5072355,19.3,73.4,1405453799424,714411507712,
1764963615.5081394,18.0,74.2,1405453799424,714411507712,
1764963616.509239,44.1,76.2,1405453799424,714411507712,
1764963617.51014,25.2,75.6,1405453799424,714412171264,
1764963618.51115,20.7,76.4,1405454348288,714412204032,
1764963619.512192,31.6,78.0,1405454471168,714412204032,
1764963620.5130892,37.9,78.6,1405456240640,714412621824,
1764963621.5140696,17.4,79.7,1405456240640,714412621824,
1764963622.5149827,20.8,81.2,1405456248832,714431471616,
1764963623.515973,44.6,82.6,1405456248832,714431479808,
1764963624.516865,20.0,81.8,1405456248832,714431479808,
1764963625.517784,18.0,79.3,1405456248832,714432143360,
1764963626.5189188,40.3,81.6,1405457936384,714432151552,
1764963627.5197847,27.2,81.1,1405457936384,714432151552,
1764963628.5209658,18.4,83.7,1405457936384,714432159744,
1764963629.5219495,28.8,85.7,1405462949888,714432176128,
1764963630.5228174,33.2,87.1,1405487919104,714432544768,
1764963631.5237594,18.4,84.3,1405533073408,714432765952,
1764963632.5247355,22.9,85.3,1405533073408,714433503232,
1764963633.525617,34.2,79.3,1405533081600,714434510848,
1764963634.526604,20.0,73.4,1405533196288,714434510848,
1764963635.5276382,20.6,73.0,1405533581312,714434510848,
1764963636.5286834,46.5,75.3,1405533581312,714434510848,
1764963637.529582,22.5,74.7,1405533581312,714434543616,
1764963638.5305166,17.9,75.5,1405533581312,714458497024,
1764963639.5314863,37.7,77.5,1405533655040,714458497024,
1764963640.5323486,32.7,76.8,1405533655040,714458497024,
1764963641.533393,17.7,77.8,1405533655040,714458497024,
1764963642.5345201,23.9,79.6,1405535260672,714458521600,
1764963643.5354025,43.7,79.8,1405535260672,714458521600,
1764963644.5362875,21.0,80.4,1405535260672,714458726400,
1764963645.537354,17.9,80.9,1405535260672,714458726400,
1764963646.5385075,41.3,81.0,1405553037312,714458726400,
1764963647.539417,22.0,80.6,1405553045504,714458726400,
1764963648.5403385,18.1,82.0,1405554659328,714458734592,
1764963649.5413043,34.4,83.9,1405554659328,714459160576,
1764963650.5422137,30.0,84.4,1405554872320,714459160576,
1764963651.5430834,17.6,84.7,1405558018048,714460225536,
1764963652.5442185,24.5,88.1,1405561081856,714482409472,
1764963653.5450683,41.0,85.2,1405561122816,714519109632,
1764963654.5459414,18.4,85.8,1405561122816,714519642112,
1764963655.5468354,18.1,85.3,1405561147392,714519642112,
1764963656.547925,44.4,81.2,1405561180160,714519642112,
1764963657.5487943,22.3,73.4,1405561335808,714519642112,
1764963658.5496964,17.9,74.8,1405561335808,714519642112,
1764963659.5507462,35.4,76.6,1405561344000,714520371200,
1764963660.5516558,32.5,76.4,1405563416576,714520371200,
1764963661.5525134,17.4,77.1,1405563416576,714520395776,
1764963662.553803,25.0,78.8,1405563416576,714520395776,
1764963663.5547562,43.3,79.1,1405563416576,714520395776,
1764963664.555612,20.4,80.4,1405567037440,714521698304,
1764963665.5564826,22.4,81.6,1405567037440,714521714688,
1764963666.5575025,45.4,83.9,1405567520768,714521714688,
1764963667.558376,23.6,83.1,1405569249280,714521714688,
1764963668.5593178,18.2,83.7,1405569249280,714521714688,
1764963669.5604448,35.3,81.8,1405569257472,714543939584,
1764963670.561363,32.8,82.4,1405570707456,714543947776,
1764963671.5622613,17.8,83.3,1405570707456,714543947776,
1764963672.563208,26.5,84.9,1405583355904,714546659328,
1764963673.5641465,41.5,86.1,1405599797248,714549297152,
1764963674.5650063,18.5,88.1,1405602590720,714549444608,
1764963675.565925,19.7,85.9,1405604024320,714549452800,
1764963676.5669146,36.6,87.7,1405604024320,714549452800,
1764963677.5679212,20.1,80.5,1405604032512,714549452800,
1764963678.568841,18.3,76.9,1405604032512,714550247424,
1764963679.5698822,42.5,75.2,1405604032512,714550247424,
1764963680.570899,26.9,75.4,1405604032512,714550247424,
1764963681.5718014,17.5,76.5,1405604032512,714550247424,
1764963682.5728564,30.2,78.4,1405604032512,714550247424,
1764963683.5738041,38.3,77.7,1405604032512,714550927360,
1764963684.5747256,18.8,78.3,1405604040704,714550927360,
1764963685.5756881,20.8,80.0,1405605433344,714550935552,
1764963686.5768752,47.2,81.9,1405605433344,714550935552,
1764963687.577783,21.0,81.9,1405605433344,714550935552,
1764963688.5786266,19.4,83.0,1405605433344,714551140352,
1764963689.5796783,35.8,84.9,1405605433344,714571227136,
1764963690.580617,28.5,80.8,1405605433344,714571227136,
1764963691.5814843,17.8,82.0,1405605588992,714571227136,
1764963692.5823777,26.9,84.7,1405606957056,714571235328,
1764963693.5832865,36.0,84.5,1405606957056,714572021760,
1764963694.5844216,18.2,85.0,1405606981632,714572021760,
1764963695.585232,20.7,87.7,1405611732992,714572046336,
1764963696.5861022,37.3,88.6,1405613101056,714572054528,
1764963697.5869825,19.8,84.1,1405613117440,714572054528,
1764963698.5880542,18.5,81.1,1405613133824,714572570624,
1764963699.5893435,43.2,76.2,1405613158400,714572570624,
1764963700.5902224,24.1,72.2,1405613174784,714572570624,
1764963701.591106,17.7,73.6,1405613207552,714572570624,
1764963702.592069,31.6,75.9,1405613207552,714572570624,
1764963703.592961,34.6,75.9,1405613207552,714573242368,
1764963704.5938764,20.4,76.5,1405614018560,714586324992,
1764963705.5948014,20.3,77.7,1405614018560,714586324992,
1764963706.5956554,44.4,79.9,1405615362048,714586333184,
1764963707.5965066,21.1,79.2,1405615362048,714586333184,
1764963708.597677,18.2,80.1,1405615362048,714586980352,
1764963709.5989165,38.0,82.5,1405615362048,714586980352,
1764963710.5997872,31.9,82.2,1405615362048,714586980352,
1764963711.600716,17.5,79.4,1405615362048,714586980352,
1764963712.602502,25.4,81.1,1405615362048,714586980352,
1764963713.6038647,44.7,81.0,1405615362048,714587422720,
1764963714.604999,20.5,82.9,1405619441664,714588405760,
1764963715.606161,20.8,83.6,1405620391936,714588405760,
1764963716.60721,41.0,86.9,1405621768192,714588430336,
1764963717.6086905,30.1,85.6,1405641904128,714606059520,
1764963718.60973,31.3,87.0,1405643534336,714606256128,
1764963719.6119468,48.9,81.2,1405644156928,714606600192,
1764963720.6129956,53.6,80.3,1405831352320,714662739968,
1764963721.6137507,36.0,79.3,1405866668032,714746191872,
1764963722.6151748,28.7,74.4,1405866692608,714746306560,
1764963723.6189318,54.3,72.1,1405866708992,714747428864,
1764963724.6206868,51.3,73.4,1405866708992,714756743168,
1764963725.6217194,28.3,72.3,1405866708992,714764083200,
1764963726.6227572,23.1,73.1,1405866708992,714764083200,
1764963727.624441,48.0,74.8,1405867970560,714764083200,
1764963728.625676,46.3,74.2,1405868093440,714764091392,
1764963729.6271043,25.5,74.7,1405868503040,714764386304,
1764963730.6278727,22.4,75.4,1405868503040,714764386304,
1764963731.6295571,46.3,77.2,1405868503040,714764410880,
1764963732.6311398,37.8,76.6,1405868511232,714764410880,
1764963733.63202,23.1,77.5,1405868511232,714764410880,
1764963734.6328468,28.3,79.2,1405869813760,714764582912,
1764963735.6338854,52.7,80.3,1405869813760,714775674880,
1764963736.6356032,32.4,79.7,1405869813760,714775683072,
1764963737.6372807,22.4,79.9,1405869813760,714775683072,
1764963738.6384003,31.9,81.0,1405869838336,714775683072,
1764963739.6396658,54.6,82.0,1405869846528,714776346624,
1764963740.6409907,28.7,77.5,1405869862912,714776346624,
1764963741.6421068,22.3,78.3,1405869895680,714776346624,
1764963742.6437345,38.6,80.4,1405869928448,714776346624,
1764963743.644634,48.6,82.7,1405872566272,714776363008,
1764963744.645325,24.1,82.2,1405872566272,714776690688,
1764963745.6462777,21.5,84.4,1405873819648,714776698880,
1764963746.6472561,39.5,86.8,1405875064832,714776707072,
1764963747.6483,31.2,87.6,1405876293632,714776715264,
1764963748.6498752,22.8,84.7,1405876301824,714776715264,
1764963749.6520584,33.6,82.1,1405876310016,714777124864,
1764963750.6529214,49.9,82.9,1405876908032,714777124864,
1764963751.654102,26.4,72.2,1405876916224,714795941888,
1764963752.6552265,22.4,72.3,1405876940800,714795941888,
1764963753.657467,40.3,74.3,1405876940800,714795941888,
1764963754.6591415,50.2,75.5,1405876940800,714795941888,
1764963755.660759,25.4,74.5,1405876940800,714796957696,
1764963756.662346,22.2,75.0,1405876940800,714796957696,
1764963757.6631165,42.4,76.8,1405877301248,714796957696,
1764963758.664248,37.7,76.2,1405877301248,714796957696,
1764963759.6653037,20.8,76.8,1405877301248,714796957696,
1764963760.66606,24.1,77.9,1405877301248,714797096960,
1764963761.6675935,48.4,79.5,1405877301248,714797096960,
1764963762.6686566,26.3,79.1,1405877440512,714799112192,
1764963763.6692872,21.7,80.0,1405878669312,714799120384,
1764963764.6704366,36.5,82.1,1405878669312,714799120384,
1764963765.6714878,38.9,82.1,1405878669312,714799333376,
1764963766.6725273,18.9,83.2,1405878669312,714803363840,
1764963767.6737838,21.2,81.4,1405878669312,714803363840,
1764963768.6746871,48.2,82.4,1405878693888,714803363840,
1764963769.6757433,24.9,81.7,1405878718464,714803363840,
1764963770.676834,18.9,84.1,1405881176064,714804043776,
1764963771.6777246,35.2,86.0,1405881176064,714804043776,
1764963772.6787755,35.8,85.3,1405883600896,714816724992,
1764963773.6798425,20.5,86.2,1405883600896,714816724992,
1764963774.6810899,24.3,84.2,1405884813312,714816733184,
1764963775.6820357,45.6,80.8,1405884821504,714817093632,
1764963776.682961,25.5,79.5,1405884903424,714830577664,
1764963777.6840532,19.9,73.2,1405884903424,714830577664,
1764963778.6850076,48.4,71.3,1405884903424,714881236992,
1764963779.686089,43.5,71.2,1405884911616,714881949696,
1764963780.6872036,20.4,72.5,1405884960768,714882957312,
1764963781.6879375,23.5,73.4,1405886140416,714883923968,
1764963782.688724,50.6,75.3,1405886197760,714884136960,
1764963783.690333,41.7,74.5,1405892112384,714884145152,
1764963784.6918674,21.9,75.2,1405892734976,714884456448,
1764963785.6948032,27.3,76.6,1405895651328,714884456448,
1764963786.6973345,48.4,77.8,1405897035776,714884456448,
1764963787.698247,25.2,77.1,1405946761216,714884456448,
1764963788.6993725,21.1,77.8,1406025273344,714884456448,
1764963789.700491,43.5,79.6,1406070026240,714884947968,
1764963790.7012656,45.7,79.2,1406100631552,714884947968,
1764963791.7023163,18.8,80.1,1406100631552,714891952128,
1764963792.7032871,18.8,80.6,1406100631552,714891952128,
1764963793.7041204,43.9,82.6,1406100631552,714891952128,
1764963794.7051806,27.4,83.1,1406101843968,714892566528,
1764963795.7060418,20.3,84.6,1406103203840,714892574720,
1764963796.7068298,31.3,86.4,1406103228416,714892574720,
1764963797.7082071,41.6,86.5,1406108028928,714964869120,
1764963798.7090383,23.9,80.3,1406117433344,714965950464,
1764963799.710074,21.4,80.3,1406117433344,714966458368,
1764963800.7111564,44.0,82.1,1406117441536,714966458368,
1764963801.7120183,27.6,77.8,1406117466112,714966482944,
1764963802.71316,21.8,68.8,1406117482496,714966482944,
1764963803.7140265,33.1,71.1,1406117482496,714966482944,
1764963804.7151928,43.1,71.2,1406117507072,714967179264,
1764963805.7162483,21.9,72.3,1406119694336,714967285760,
1764963806.7168446,19.8,73.3,1406119735296,714967285760,
1764963807.7177832,44.0,75.2,1406119735296,714980270080,
1764963808.7189207,26.0,74.3,1406119825408,714980270080,
1764963809.7202148,20.1,75.4,1406119841792,714980270080,
1764963810.7211456,35.1,77.6,1406119997440,714980827136,
1764963811.7221663,36.4,77.4,1406119997440,714980827136,
1764963812.723211,18.9,78.4,1406124797952,714981105664,
1764963813.7241805,22.7,80.6,1406126018560,714981113856,
1764963814.7247815,44.0,83.5,1406127230976,714981122048,
1764963815.725841,21.5,82.7,1406127894528,714981122048,
1764963816.7270074,18.2,83.1,1406127894528,714981122048,
1764963817.7279987,39.6,83.1,1406135431168,714981384192,
1764963818.7291179,26.5,79.3,1406136528896,714981384192,
1764963819.7301698,19.3,80.2,1406136717312,714981384192,
1764963820.7313313,30.9,70.5,1406138372096,714981384192,
1764963821.732449,37.5,70.2,1406143934464,714982252544,
1764963822.7334783,18.2,71.5,1406143934464,714982252544,
1764963823.7341807,21.8,72.4,1406144090112,714995859456,
1764963824.7357888,52.7,74.5,1406144090112,714995859456,
1764963825.7367568,25.8,73.4,1406144245760,714995859456,
1764963826.7378867,18.9,74.1,1406144245760,714995859456,
1764963827.7385929,35.8,75.6,1406144647168,714996539392,
1764963828.739178,47.7,75.4,1406144647168,714996539392,
1764963829.7401526,20.2,76.2,1406144647168,714996539392,
1764963830.741456,20.1,76.5,1406144647168,714996539392,
1764963831.74259,46.5,78.3,1406144647168,714996539392,
1764963832.7443085,30.6,79.0,1406144647168,714996744192,
1764963833.7453988,20.3,80.0,1406145851392,714996752384,
1764963834.7469032,28.7,82.9,1406147047424,714996760576,
1764963835.7476616,45.2,84.4,1406148005888,714997727232,
1764963836.7491589,21.6,80.6,1406148292608,714997727232,
1764963837.7507176,19.8,82.1,1406150635520,714998185984,
1764963838.7515624,45.3,79.9,1406151815168,715006369792,
1764963839.7526066,30.5,80.0,1406151815168,715006369792,
1764963840.7536883,19.4,76.9,1406151815168,715006369792,
1764963841.7544048,30.3,74.6,1406151888896,715006369792,
1764963842.7554674,44.6,71.0,1406151888896,715007295488,
1764963843.756421,20.2,71.8,1406151897088,715007344640,
1764963844.7573743,23.2,73.1,1406151897088,715007344640,
1764963845.7587194,47.6,74.4,1406151897088,715007344640,
1764963846.7598376,30.5,73.6,1406152019968,715007344640,
1764963847.761122,21.0,74.0,1406152019968,715007762432,
1764963848.7630742,34.1,75.7,1406152347648,715007762432,
1764963849.7643914,45.3,76.7,1406152355840,715016568832,
1764963850.7657917,20.5,75.9,1406152355840,715016568832,
1764963851.7671237,20.1,76.6,1406152626176,715016568832,
1764963852.768437,45.4,78.1,1406152626176,715017109504,
1764963853.7699745,35.9,78.4,1406152658944,715017109504,
1764963854.7711341,22.9,79.3,1406157213696,715017117696,
1764963855.7726784,26.1,81.1,1406158385152,715017125888,
1764963856.7735088,47.0,82.8,1406158385152,715017125888,
1764963857.7751157,25.5,82.0,1406158385152,715017355264,
1764963858.7762115,22.4,80.4,1406159532032,715017363456,
1764963859.7771125,40.5,79.7,1406160760832,715017371648,
1764963860.7779932,45.5,79.3,1406161915904,715017379840,
1764963861.7791588,19.9,77.6,1406161915904,715017379840,
1764963862.780037,20.0,77.2,1406161915904,715018002432,
1764963863.7811906,49.1,75.2,1406161915904,715018002432,
1764963864.7822566,35.6,73.1,1406161915904,715032797184,
1764963865.7834947,20.9,71.3,1406161915904,715032797184,
1764963866.7845294,25.6,73.1,1406161915904,715032797184,
1764963867.7856708,50.9,74.4,1406161915904,715033649152,
1764963868.7867916,25.4,73.7,1406161915904,715033649152,
1764963869.7883556,21.1,74.3,1406161915904,715033649152,
1764963870.7893689,39.4,76.2,1406161915904,715033649152,
1764963871.7904828,41.7,75.9,1406161948672,715033673728,
1764963872.7915664,20.4,76.6,1406161948672,715033903104,
1764963873.7924798,22.5,77.4,1406161948672,715033903104,
1764963874.7931948,49.4,79.0,1406161948672,715033903104,
1764963875.7946033,29.6,78.4,1406161948672,715033911296,
1764963876.7956526,20.4,79.9,1406163087360,715033919488,
1764963877.7965157,31.9,82.3,1406163087360,715034132480,
1764963878.7976322,44.0,82.2,1406164226048,715034140672,
1764963879.7992344,21.0,83.6,1406164234240,715040604160,
1764963880.8001075,20.5,81.6,1406165553152,715040612352,
1764963881.8010752,43.7,83.2,1406166683648,715040620544,
1764963882.8021731,28.1,80.4,1406167830528,715041374208,
1764963883.8037932,21.1,77.2,1406167830528,715041374208,
1764963884.8044674,33.8,78.3,1406167871488,715041374208,
1764963885.805596,46.6,74.5,1406167912448,715041374208,
1764963886.8067026,18.9,71.7,1406167912448,715041374208,
1764963887.8074982,19.8,73.0,1406170042368,715041374208,
1764963888.8082397,47.6,74.5,1406170042368,715042054144,
1764963889.8094947,28.6,73.8,1406170075136,715042054144,
1764963890.8107483,21.4,74.4,1406170370048,715042054144,
1764963891.8126435,34.6,76.1,1406170370048,715042054144,
1764963892.813854,46.7,77.1,1406170370048,715042054144,
