timestamp,cpu,memory,disk_read,disk_write,event
1764961280.0328765,9.3,80.2,1403722035200,711916552192,
1764961281.0337434,32.4,81.2,1403722035200,711916552192,
1764961282.0348432,16.9,85.8,1403726172160,711916576768,
1764961283.0358896,9.0,86.1,1403730055168,711916576768,
1764961284.0367222,20.7,87.1,1403730055168,711916896256,
1764961285.03777,17.4,84.4,1403731783680,711916896256,
1764961286.0388057,11.3,84.5,1403731800064,711928102912,
1764961287.0398417,22.1,85.6,1403732668416,711928102912,
1764961288.0409465,20.9,85.0,1403732668416,711928102912,
1764961289.0419629,10.1,72.3,1403732684800,711928676352,
1764961290.0446901,16.5,73.9,1403732684800,711928676352,
1764961291.0456715,38.0,73.3,1403732684800,711928676352,
1764961292.0467215,10.5,74.4,1403732684800,711928676352,
1764961293.048014,12.2,74.8,1403734110208,711928676352,
1764961294.0488558,34.6,76.9,1403734192128,711929298944,
1764961295.0499618,12.2,76.8,1403734192128,711929298944,
1764961296.0511816,9.2,77.0,1403734208512,711946182656,
1764961297.0520508,33.4,78.4,1403734568960,711946182656,
1764961298.0530968,22.2,77.4,1403734568960,711946182656,
1764961299.0541801,9.8,77.6,1403734568960,711946698752,
1764961300.0550008,19.2,79.1,1403734568960,711946698752,
1764961301.0560412,28.0,79.6,1403734716416,711946698752,
1764961302.0570672,9.7,80.0,1403736518656,711946698752,
1764961303.0580244,12.9,80.2,1403736518656,711946698752,
1764961304.0585935,37.3,81.6,1403736518656,711946698752,
1764961305.0596182,10.7,80.5,1403737075712,711946960896,
1764961306.0606732,9.5,80.6,1403737083904,711946960896,
1764961307.0613263,30.4,83.8,1403737280512,711946985472,
1764961308.0623362,14.5,80.9,1403739090944,711946985472,
1764961309.0634673,9.7,80.6,1403739090944,711946985472,
1764961310.0643897,26.3,81.8,1403739090944,711947378688,
1764961311.0654035,22.9,81.0,1403739090944,711947386880,
1764961312.0664833,9.7,86.6,1403742900224,711958568960,
1764961313.0676982,15.7,84.7,1403746480128,711958568960,
1764961314.0686898,23.9,83.7,1403746480128,711958568960,
1764961315.0697324,9.0,83.9,1403746480128,711958568960,
1764961316.0706367,13.2,84.7,1403746480128,711959109632,
1764961317.0716543,27.0,84.3,1403746480128,711959109632,
1764961318.073015,9.5,81.4,1403746480128,711959109632,
1764961319.0736387,12.6,72.3,1403765682176,711960068096,
1764961320.0743668,42.3,74.1,1403765952512,711960821760,
1764961321.0753553,15.6,73.5,1403766231040,711960829952,
1764961322.0763927,11.4,74.6,1403767623680,711961214976,
1764961323.077279,26.8,76.4,1403767640064,711961214976,
1764961324.0782876,24.6,76.1,1403767640064,711961214976,
1764961325.0793357,9.4,77.0,1403767861248,711961214976,
1764961326.0799606,16.3,78.3,1403767861248,711961214976,
1764961327.0812798,33.9,78.4,1403767869440,711979532288,
1764961328.0823147,13.7,79.5,1403770187776,711979532288,
1764961329.0828886,10.9,80.8,1403770220544,711979532288,
1764961330.083467,32.4,82.7,1403771990016,711979532288,
1764961331.0845418,11.5,81.6,1403773136896,711980040192,
1764961332.0855467,11.3,81.9,1403773194240,711980040192,
1764961333.086529,30.1,83.6,1403773194240,711980040192,
1764961334.0875752,17.0,82.7,1403773194240,711980040192,
1764961335.0885735,9.3,83.1,1403773194240,711980040192,
1764961336.089342,22.5,82.7,1403774939136,711980302336,
1764961337.0904117,23.3,82.0,1403774939136,711980302336,
1764961338.091488,9.3,82.4,1403774939136,711980302336,
1764961339.0921352,16.1,83.6,1403774939136,711980302336,
1764961340.0931847,26.7,83.2,1403774939136,711980302336,
1764961341.0942323,9.1,85.3,1403774939136,711980679168,
1764961342.095258,13.1,85.3,1403780132864,711980679168,
1764961343.0959196,28.2,85.8,1403782107136,711980679168,
1764961344.0969083,11.2,84.8,1403782107136,711980703744,
1764961345.0981002,9.7,85.2,1403782107136,711980703744,
1764961346.0986218,29.2,85.9,1403782107136,711981015040,
1764961347.0996516,13.9,84.5,1403782664192,711981015040,
1764961348.1006749,9.5,75.1,1403782672384,712001798144,
1764961349.101409,35.4,73.7,1403783409664,712001798144,
1764961350.1023843,16.3,73.1,1403786153984,712001798144,
1764961351.1034,9.5,74.2,1403786153984,712002748416,
1764961352.104066,26.3,76.4,1403786276864,712002748416,
1764961353.1051016,23.1,75.9,1403786276864,712002748416,
1764961354.1060996,9.7,76.9,1403786276864,712002748416,
1764961355.1069684,18.0,78.4,1403786276864,712002748416,
1764961356.108043,34.7,77.4,1403786276864,712002756608,
1764961357.1091163,10.8,77.6,1403786276864,712002969600,
1764961358.10991,12.6,79.6,1403786276864,712002969600,
1764961359.1113603,35.2,81.4,1403787980800,712002969600,
1764961360.1123316,10.9,80.6,1403787988992,712002969600,
1764961361.1133318,9.2,80.9,1403787988992,712002969600,
1764961362.1141164,31.2,82.2,1403788021760,712003166208,
1764961363.1151283,13.4,81.1,1403788021760,712003166208,
1764961364.1162956,10.0,81.1,1403788021760,712003166208,
1764961365.1171615,24.5,80.4,1403789717504,712003166208,
1764961366.1183975,21.4,79.9,1403789979648,712003166208,
1764961367.1193876,9.8,80.4,1403789979648,712003592192,
1764961368.1201575,20.1,81.7,1403789979648,712015126528,
1764961369.1211717,25.7,81.0,1403789979648,712015126528,
1764961370.1221945,9.6,81.2,1403789979648,712015126528,
1764961371.1229496,12.9,83.1,1403795017728,712015126528,
1764961372.1239703,25.3,84.6,1403796639744,712015126528,
1764961373.1249707,9.8,85.0,1403796639744,712015773696,
1764961374.1258888,11.6,85.4,1403796639744,712015773696,
1764961375.1269672,27.6,85.5,1403797794816,712016232448,
1764961376.1280434,10.5,85.8,1403797794816,712016232448,
1764961377.1286423,10.3,80.9,1403797794816,712016232448,
1764961378.1294668,37.1,74.8,1403797811200,712016715776,
1764961379.1304975,14.8,74.0,1403797852160,712016715776,
1764961380.131471,9.3,74.7,1403797860352,712017330176,
1764961381.1321201,28.6,76.7,1403797860352,712017330176,
1764961382.133111,18.6,76.5,1403797860352,712017330176,
1764961383.134177,9.5,77.4,1403798130688,712017362944,
1764961384.1347723,22.9,78.7,1403798130688,712037212160,
1764961385.1357484,24.3,77.9,1403798130688,712037810176,
1764961386.1367729,9.7,78.0,1403798130688,712037810176,
1764961387.137645,15.8,80.3,1403798130688,712037810176,
1764961388.1385362,34.3,80.1,1403799736320,712037810176,
1764961389.1395493,9.6,80.3,1403799736320,712037818368,
1764961390.1407812,9.8,80.8,1403799736320,712037974016,
1764961391.1416154,32.9,82.3,1403799736320,712037974016,
1764961392.1425745,14.5,81.6,1403799859200,712037974016,
1764961393.1436725,9.8,81.2,1403799859200,712037974016,
1764961394.1443326,29.3,80.3,1403820650496,712037974016,
1764961395.1453195,19.4,79.7,1403820650496,712038432768,
1764961396.146312,9.9,80.1,1403820691456,712038432768,
1764961397.1470084,20.9,81.5,1403820691456,712038432768,
1764961398.1480315,26.6,80.9,1403820707840,712038432768,
1764961399.1490712,10.6,80.6,1403829022720,712049229824,
1764961400.149834,13.8,83.3,1403871932416,712049262592,
1764961401.1508298,32.4,83.5,1403875274752,712050106368,
1764961402.151818,9.7,84.8,1403876798464,712050106368,
1764961403.153151,10.1,84.9,1403876913152,712050106368,
1764961404.1542046,30.4,88.6,1403876921344,712050434048,
1764961405.1553285,16.3,86.0,1403877257216,712051056640,
1764961406.1563516,11.5,79.6,1403877462016,712051056640,
1764961407.157364,34.9,77.6,1403877535744,712051056640,
1764961408.158349,21.5,74.7,1403877625856,712051056640,
1764961409.1593635,11.3,75.7,1403877625856,712051056640,
1764961410.1600754,21.4,77.7,1403877732352,712051785728,
1764961411.1611292,27.7,77.3,1403877740544,712052072448,
1764961412.1621063,9.5,78.3,1403877740544,712052072448,
1764961413.1626906,13.7,79.2,1403877789696,712052072448,
1764961414.1633065,36.3,80.6,1403877789696,712052072448,
1764961415.1644547,9.6,79.0,1403877789696,712066940928,
1764961416.1652806,9.3,80.2,1403877789696,712066940928,
1764961417.1661549,34.8,82.5,1403879460864,712067538944,
1764961418.1671064,14.7,81.6,1403879460864,712067538944,
1764961419.1684027,9.7,82.0,1403879460864,712067538944,
1764961420.169221,29.0,83.1,1403879460864,712067538944,
1764961421.1702702,19.1,82.2,1403879591936,712067563520,
1764961422.1714888,10.0,82.1,1403879591936,712067825664,
1764961423.1722875,19.6,81.7,1403881041920,712067825664,
1764961424.173161,29.6,81.8,1403881041920,712067825664,
1764961425.1741362,9.3,82.3,1403881041920,712067825664,
1764961426.1749568,12.7,82.7,1403881041920,712067833856,
1764961427.1758583,34.0,82.2,1403881074688,712068243456,
1764961428.1769242,9.6,79.7,1403881312256,712068243456,
1764961429.1780243,10.0,84.3,1403886628864,712068243456,
1764961430.1788268,27.6,86.3,1403888046080,712068243456,
1764961431.179866,14.0,85.1,1403888046080,712068243456,
1764961432.180941,10.1,85.5,1403888046080,712068603904,
1764961433.1816838,23.9,86.0,1403888054272,712068603904,
1764961434.1827388,15.6,82.3,1403888054272,712068603904,
1764961435.1835926,12.1,76.2,1403888054272,712086937600,
1764961436.1844873,26.9,75.7,1403888062464,712087896064,
1764961437.185538,23.3,75.4,1403888062464,712088887296,
1764961438.1865888,9.4,76.3,1403888062464,712088887296,
1764961439.187433,17.0,78.2,1403888070656,712088887296,
1764961440.188537,31.6,78.0,1403888070656,712088887296,
1764961441.1895814,9.1,78.5,1403888070656,712088887296,
1764961442.1904345,11.4,78.9,1403888635904,712089288704,
1764961443.1916163,35.7,80.5,1403888775168,712089288704,
1764961444.1926765,13.9,79.3,1403888791552,712089288704,
1764961445.193721,9.2,80.9,1403890184192,712089288704,
1764961446.1947205,28.5,82.4,1403890184192,712089288704,
1764961447.1957655,17.3,81.5,1403890184192,712089288704,
1764961448.1968486,9.6,81.7,1403890184192,712089468928,
1764961449.1977663,20.8,83.0,1403890184192,712089468928,
1764961450.1988027,25.6,81.9,1403890323456,712089468928,
1764961451.1998317,9.0,79.7,1403890323456,712097841152,
1764961452.2008793,14.3,81.4,1403891691520,712097841152,
1764961453.2019038,32.2,81.2,1403891699712,712098553856,
1764961454.202947,9.7,81.6,1403891699712,712098553856,
1764961455.2038996,9.8,82.1,1403891699712,712098553856,
1764961456.2049851,32.8,83.9,1403891699712,712098553856,
1764961457.2060122,13.7,83.6,1403894435840,712098553856,
1764961458.2070265,9.2,85.1,1403895803904,712098955264,
1764961459.207894,24.6,86.8,1403897155584,712098955264,
1764961460.2089345,16.0,83.9,1403897155584,712099110912,
1764961461.2099743,9.3,81.5,1403897155584,712109006848,
1764961462.210978,26.6,76.7,1403897221120,712109006848,
1764961463.21173,24.3,73.0,1403897253888,712109809664,
1764961464.2126024,9.6,73.7,1403897253888,712109809664,
1764961465.2136378,14.7,75.5,1403897270272,712109809664,
1764961466.2147224,32.7,75.4,1403897270272,712109809664,
1764961467.2157593,9.8,76.3,1403897270272,712109809664,
1764961468.2167068,9.7,77.2,1403897270272,712110292992,
1764961469.2175763,36.9,79.1,1403897270272,712110292992,
1764961470.2186134,15.3,77.9,1403897270272,712110292992,
1764961471.219657,9.2,78.0,1403897270272,712110292992,
1764961472.2206094,26.6,79.4,1403897278464,712110292992,
1764961473.221634,21.4,79.8,1403898613760,712110292992,
1764961474.2227106,9.8,80.2,1403898613760,712110448640,
1764961475.223621,17.6,81.3,1403898613760,712110448640,
1764961476.2248724,27.5,80.8,1403898630144,712115691520,
1764961477.2259295,9.8,80.9,1403898851328,712115691520,
1764961478.2264807,11.9,81.1,1403898851328,712115691520,
1764961479.2275782,33.1,80.5,1403898851328,712116215808,
1764961480.2286003,11.1,80.3,1403900186624,712116215808,
1764961481.2296278,9.2,80.7,1403900186624,712116215808,
1764961482.2305715,34.9,82.2,1403900628992,712116215808,
1764961483.2316442,15.4,81.6,1403900628992,712116215808,
1764961484.232681,9.9,83.5,1403901972480,712116609024,
1764961485.2333863,21.3,83.9,1403904593920,712116609024,
1764961486.2344525,17.2,84.2,1403904593920,712116609024,
1764961487.2354836,10.0,84.8,1403905896448,712126652416,
1764961488.2362506,18.6,86.7,1403905896448,712126652416,
1764961489.2373052,22.1,84.7,1403905945600,712127496192,
1764961490.238349,9.7,81.6,1403905945600,712127496192,
1764961491.239264,16.4,76.7,1403905945600,712127520768,
1764961492.2403002,34.0,74.1,1403905953792,712127520768,
1764961493.2413824,9.9,73.9,1403905961984,712127520768,
1764961494.241987,10.4,74.7,1403906158592,712128323584,
1764961495.2427733,34.8,76.9,1403906158592,712128323584,
1764961496.2438085,13.9,76.2,1403906183168,712128331776,
1764961497.244761,9.8,76.7,1403906338816,712128331776,
1764961498.2456841,28.0,78.2,1403906338816,712128331776,
1764961499.246763,20.5,77.5,1403906396160,712128569344,
1764961500.248146,9.8,78.0,1403906437120,712128569344,
1764961501.2489545,19.6,80.5,1403907731456,712128569344,
1764961502.2500002,32.9,80.4,1403907731456,712143282176,
1764961503.251091,9.3,80.6,1403907756032,712143282176,
1764961504.2519915,11.8,81.1,1403907764224,712143831040,
1764961505.2530448,32.0,82.2,1403907764224,712143831040,
1764961506.2541394,11.5,80.8,1403907764224,712143831040,
1764961507.255175,9.6,80.3,1403907764224,712143831040,
1764961508.2559545,32.1,81.0,1403909066752,712143831040,
1764961509.2569985,16.2,80.8,1403909066752,712144289792,
1764961510.2580903,9.2,81.2,1403909074944,712144289792,
1764961511.25895,22.7,82.6,1403909099520,712144289792,
1764961512.2599783,24.0,83.0,1403910377472,712144289792,
1764961513.2610228,9.8,82.7,1403910377472,712144289792,
1764961514.2618184,15.0,83.5,1403912876032,712144289792,
1764961515.2628725,26.4,84.1,1403912933376,712144715776,
1764961516.2639537,9.8,85.3,1403914178560,712144715776,
1764961517.2647014,13.5,83.0,1403914178560,712144715776,
1764961518.2657814,27.2,83.1,1403914178560,712144715776,
1764961519.266826,9.7,76.9,1403914178560,712144715776,
1764961520.2678983,9.8,77.3,1403914178560,712145256448,
1764961521.2687678,36.2,75.7,1403920584704,712147812352,
1764961522.2697928,15.4,75.6,1403936944128,712149417984,
1764961523.2708652,9.9,76.2,1403938492416,712151695360,
1764961524.27166,29.5,77.5,1403938992128,712151810048,
1764961525.272679,20.7,77.7,1403938992128,712151810048,
1764961526.2736826,9.1,77.9,1403938992128,712151810048,
1764961527.2743485,19.4,79.2,1403938992128,712151810048,
1764961528.275394,30.6,78.2,1403938992128,712152244224,
1764961529.276431,13.3,78.5,1403939024896,712152244224,
1764961530.2770624,11.8,80.3,1403940278272,712152244224,
1764961531.2782438,33.5,82.0,1403940278272,712152244224,
1764961532.2793114,10.7,80.9,1403940278272,712152244224,
1764961533.280356,9.1,81.0,1403940278272,712173355008,
1764961534.2810886,30.9,82.7,1403940278272,712173355008,
1764961535.282086,15.4,83.0,1403940368384,712173355008,
1764961536.2831268,9.8,80.0,1403941629952,712173355008,
1764961537.28396,25.1,81.4,1403941629952,712173355008,
1764961538.285036,20.0,80.7,1403952041984,712173830144,
1764961539.2860804,12.9,81.1,1403982450688,712173830144,
1764961540.2870476,18.1,83.7,1403982450688,712173830144,
1764961541.28825,20.0,80.4,1403983671296,712173830144,
1764961542.2892768,9.9,82.3,1403983671296,712173830144,
1764961543.2899358,15.8,84.5,1403986096128,712174280704,
1764961544.2909641,23.2,84.5,1403986096128,712174280704,
1764961545.2919898,9.4,84.0,1403987308544,712174280704,
1764961546.2928054,18.8,83.0,1403987308544,712174280704,
1764961547.2938342,25.7,83.4,1403987308544,712174280704,
1764961548.2948585,9.7,77.3,1403987308544,712189042688,
1764961549.2955124,11.1,77.6,1403987308544,712189042688,
1764961550.2963648,35.4,76.3,1403987308544,712189042688,
1764961551.2974691,12.3,75.5,1403990798336,712189042688,
1764961552.2985065,9.9,76.2,1403990798336,712189042688,
1764961553.2994535,29.9,78.1,1403990798336,712189624320,
1764961554.300547,20.1,77.4,1403990798336,712189624320,
1764961555.301596,9.4,77.7,1403991027712,712189624320,
1764961556.3032258,21.4,79.1,1403993223168,712189624320,
1764961557.3042881,29.5,79.2,1403995148288,712189624320,
1764961558.305385,9.8,79.7,1404012236800,712189624320,
1764961559.3060668,12.5,80.6,1404091887616,712189902848,
1764961560.3073196,33.8,82.4,1404099661824,712190861312,
1764961561.3083444,9.6,82.0,1404099964928,712190885888,
1764961562.3095424,9.9,82.2,1404099981312,712190894080,
1764961563.310612,28.7,83.7,1404099989504,712190894080,
1764961564.3117478,16.4,84.9,1404101201920,712191549440,
